i_connect_no,i_site_code,i_unit_num,i_giku_num,c_tag_no,c_tag_desc,c_category1,c_category2,c_category3,d_disp_range_lower,d_disp_range_upper,c_unit,i_decimal_place,i_signal_type,c_unit2,d_cnv1,d_cnv2,i_cdbi,c_point_id,c_retu text,i_off_set,i_kind_num,i_auto_flag,d_dead_band,i_xid bigint
1,1,2,0,SB_30LAB50CT001XQ01-OUT,HP HTR5 OTL WTR TEMP,-99,1,,0,250,DEG C,1,0,,1,1,1798,SB_010200000000001798,data97,0,0,1,0.01,1798
1,1,2,0,SB_30LAB45AA101XQ01-OUT,HP HTR5 BYP VLV POS,-99,18,,0,100,%,2,0,,1,1,1799,SB_010200000000001799,data98,0,0,1,0.001,1799
1,1,2,0,SB_30LAB40AA101XQ01-OUT,HP HTR5 INL VLV POS,-99,18,,0,100,%,2,0,,1,1,1800,SB_010200000000001800,data99,0,0,1,0.001,1800
1,1,2,0,SB_30LAB50AA101XQ01-OUT,HP HTR5 OTL VLV POS,-99,18,,0,100,%,2,0,,1,1,1801,SB_010200000000001801,data0,0,0,1,0.001,1801
1,1,2,0,SB_30LAB55AA101XQ01-OUT,HP HTR6 BYP VLV POS,-99,18,,0,100,%,2,0,,1,1,1802,SB_010200000000001802,data1,0,0,1,0.001,1802
1,1,2,0,SB_30LAB50AA102XQ01-OUT,HP HTR6 INL VLV POS,-99,18,,0,100,%,2,0,,1,1,1803,SB_010200000000001803,data2,0,0,1,0.001,1803
1,1,2,0,SB_30LAB60AA101XQ01-OUT,HP HTR6 OTL VLV POS,-99,18,,0,100,%,2,0,,1,1,1804,SB_010200000000001804,data3,0,0,1,0.001,1804
1,1,2,0,SB_30LAB21CF002XQ01-OUT,BFP A DSCH FLW,-99,23,,0,230,t/h,2,0,,1,1,1805,SB_010200000000001805,data4,0,0,1,0.001,1805
1,1,2,0,SB_30LAB22CF002XQ01-OUT,BFP B DSCH FLW,-99,23,,0,230,t/h,2,0,,1,1,1806,SB_010200000000001806,data5,0,0,1,0.001,1806
1,1,2,0,SB_30LAB23CF002XQ01-OUT,BFP C DSCH FLW,-99,23,,0,230,t/h,2,0,,1,1,1807,SB_010200000000001807,data6,0,0,1,0.001,1807
1,1,2,0,SB_30LAB30AA101-POS,BOILER DRM LCV BYP VLV POS,-99,,,0,100,,2,0,,1,1,1808,SB_010200000000001808,data7,0,0,1,0.001,1808
1,1,2,0,SB_30LAB30AA101-MVS,BOILER DRM LCV BYP VLV POS IND,-99,,,0,100,,2,0,,1,1,1809,SB_010200000000001809,data8,0,0,1,0.001,1809
1,1,2,0,SB_30HNC51AN001XQ01-OUT,IDF A MOTOR CURRENT,-99,9,,0,200,A,2,0,,1,1,1810,SB_010200000000001810,data9,0,0,1,0.001,1810
1,1,2,0,SB_30HNC52AN001XQ01-OUT,IDF B MOTOR CURRENT,-99,9,,0,200,A,2,0,,1,1,1811,SB_010200000000001811,data10,0,0,1,0.001,1811
1,1,2,0,SB_30LAB30AA251XB07-OUT,BOILER DRM LCV CLS,-99,,,,,,,1,,1,1,1812,SB_010200000000001812,data11,0,1,1,0,1812
1,1,2,0,SB_30LAB30DU002,BFP DP CTRL CTL DEV 2,-99,2,,0,300,bar G,2,0,,1,1,1813,SB_010200000000001813,data12,0,0,1,0.001,1813
1,1,2,0,SB_30LAB30DU001,BFP DP CTRL CTL DEV 1,-99,18,,0,100,%,2,0,,1,1,1814,SB_010200000000001814,data13,0,0,1,0.001,1814
1,1,2,0,SB_30LAB30EJ002,DRM LVL CTRL 1ELE FOR LCV,-99,,,,,,,1,,1,1,1815,SB_010200000000001815,data14,0,1,1,0,1815
1,1,2,0,SB_30LAB30EJ001,DRM LVL CTRL 3ELE,-99,,,,,,,1,,1,1,1816,SB_010200000000001816,data15,0,1,1,0,1816
1,1,2,0,SB_30LAB30EJ003,DRM LVL CTRL 1ELE FOR BFP,-99,,,,,,,1,,1,1,1817,SB_010200000000001817,data16,0,1,1,0,1817
1,1,2,0,SB_30HNC52AN001XN03-OUT,IDF-B OPERATION HOURS,-99,21,,0,100000,h,1,0,,1,1,1818,SB_010200000000001818,data17,0,0,1,0.01,1818
1,1,2,0,SB_30HNC51AN001XN03-OUT,IDF A OPERATION HOURS,-99,21,,0,100000,h,1,0,,1,1,1819,SB_010200000000001819,data18,0,0,1,0.01,1819
1,1,2,0,SB_30LAD10FT101,HPH 5 Saturation Temperature,-99,1,,0,300,DEG C,2,0,,1,1,1820,SB_010200000000001820,data19,0,0,1,0.001,1820
1,1,2,0,SB_30LAD10FT102,HPH 5 Terminal Temperature Difference (TTD),-99,1,,-10,10,DEG C,2,0,,1,1,1821,SB_010200000000001821,data20,0,0,1,0.001,1821
1,1,2,0,SB_30LAD10FT103,HPH 5 Drain Cooler Approach (DCA),-99,1,,0,6,DEG C,2,0,,1,1,1822,SB_010200000000001822,data21,0,0,1,0.001,1822
1,1,2,0,SB_30LAD20FT101,HPH 6 Saturation Temperature,-99,1,,0,300,DEG C,2,0,,1,1,1823,SB_010200000000001823,data22,0,0,1,0.001,1823
1,1,2,0,SB_30LAD20FT102,HPH 6 Terminal Temperature Difference (TTD),-99,1,,-10,10,DEG C,2,0,,1,1,1824,SB_010200000000001824,data23,0,0,1,0.001,1824
1,1,2,0,SB_30LAD20FT103,HPH 6 Drain Cooler Approach (DCA),-99,1,,0,6,DEG C,2,0,,1,1,1825,SB_010200000000001825,data24,0,0,1,0.001,1825
1,1,2,0,SB_30LAB60FJ102,HPH 6 Outlet Enthalpy,-99,6,,0,1300,kJ/kg,2,0,,1,1,1826,SB_010200000000001826,data25,0,0,1,0.001,1826
1,1,2,0,SB_30LAD30FT101,HPH 7 Saturation Temperature,-99,1,,0,300,DEG C,2,0,,1,1,1827,SB_010200000000001827,data26,0,0,1,0.001,1827
1,1,2,0,SB_30LAD30FT102,HPH 7 Terminal Temperature Difference (TTD),-99,1,,-10,10,DEG C,2,0,,1,1,1828,SB_010200000000001828,data27,0,0,1,0.001,1828
1,1,2,0,SB_30LAD30FT103,HPH 7 Drain Cooler Approach (DCA),-99,1,,0,6,DEG C,2,0,,1,1,1829,SB_010200000000001829,data28,0,0,1,0.001,1829
1,1,2,0,SB_30LAB60FJ101,HPH 7 Inlet Enthalpy,-99,6,,0,1100,kJ/kg,2,0,,1,1,1830,SB_010200000000001830,data29,0,0,1,0.001,1830
1,1,2,0,SB_30LAB70FJ102,HPH 7 Outlet Enthalpy,-99,6,,0,1300,kJ/kg,2,0,,1,1,1831,SB_010200000000001831,data30,0,0,1,0.001,1831
1,1,2,0,SB_30LAF60CP101XQ01-OUT,RH STG EMRG ATMP SPY WTR STR DIFF PRESS,-99,2,,0,0.45,bar G,3,0,,1,1,1832,SB_010200000000001832,data31,0,0,1,0.0001,1832
1,1,2,0,SB_30LAD10FU101,HPH 5 Efficiency,-99,18,,0,100,%,2,0,,1,1,1833,SB_010200000000001833,data32,0,0,1,0.001,1833
1,1,2,0,SB_30LAD20FU101,HPH 6 Efficiency,-99,18,,0,100,%,2,0,,1,1,1834,SB_010200000000001834,data33,0,0,1,0.001,1834
1,1,2,0,SB_30LAD30FU101,HPH 7 Efficiency,-99,18,,0,100,%,2,0,,1,1,1835,SB_010200000000001835,data34,0,0,1,0.001,1835
1,1,2,0,SB_30LAD10FT104,HPH 5 Temperature rise,-99,1,,0,100,DEG C,2,0,,1,1,1836,SB_010200000000001836,data35,0,0,1,0.001,1836
1,1,2,0,SB_30LAD20FT104,HPH 6 Temperature rise,-99,1,,0,100,DEG C,2,0,,1,1,1837,SB_010200000000001837,data36,0,0,1,0.001,1837
1,1,2,0,SB_30LAD30FT104,HPH 7 Temperature rise,-99,1,,0,100,DEG C,2,0,,1,1,1838,SB_010200000000001838,data37,0,0,1,0.001,1838
1,1,2,0,SB_30LAE61AA251XQ01-OUT,SH 1ST STG ATMP WTR TCV,-99,18,,0,100,%,1,0,,1,1,1839,SB_010200000000001839,data38,0,0,1,0.01,1839
1,1,2,0,SB_30LAD30FL010ZQ01-SHV,HP HTR7 LVL SV SHV,-99,11,,-100,150,mm,2,0,,1,1,1840,SB_010200000000001840,data39,0,0,1,0.001,1840
1,1,2,0,SB_30LAD30FL010ZQ01-SLV,HP HTR7 LVL SV SLV,-99,11,,-100,150,mm,2,0,,1,1,1841,SB_010200000000001841,data40,0,0,1,0.001,1841
1,1,2,0,SB_30LAD30FL010ZQ01-OUT,HP HTR7 LVL SV OUT,-99,11,,-100,150,mm,2,0,,1,1,1842,SB_010200000000001842,data41,0,0,1,0.001,1842
1,1,2,0,SB_30LAD30FL010ZQ01-SVS,HP HTR7 LVL SV SVS,-99,11,,-100,150,mm,2,0,,1,1,1843,SB_010200000000001843,data42,0,0,1,0.001,1843
1,1,2,0,SB_30LAD30FL010ZQ02-SHV,HP HTR7 LVL SV(FOR EMER) SHV,-99,11,,-100,150,mm,2,0,,1,1,1844,SB_010200000000001844,data43,0,0,1,0.001,1844
1,1,2,0,SB_30LAD30FL010ZQ02-SLV,HP HTR7 LVL SV(FOR EMER) SLV,-99,11,,-100,150,mm,2,0,,1,1,1845,SB_010200000000001845,data44,0,0,1,0.001,1845
1,1,2,0,SB_30LAD30FL010ZQ02-OUT,HP HTR7 LVL SV(FOR EMER) OUT,-99,11,,-100,150,mm,2,0,,1,1,1846,SB_010200000000001846,data45,0,0,1,0.001,1846
1,1,2,0,SB_30LAD30FL010ZQ02-SVS,HP HTR7 LVL SV(FOR EMER) SVS,-99,11,,-100,150,mm,2,0,,1,1,1847,SB_010200000000001847,data46,0,0,1,0.001,1847
1,1,2,0,SB_30LAD20FL010ZQ01-SHV,HP HTR6 LVL SV SHV,-99,11,,-100,150,mm,2,0,,1,1,1848,SB_010200000000001848,data47,0,0,1,0.001,1848
1,1,2,0,SB_30LAD20FL010ZQ01-SLV,HP HTR6 LVL SV SLV,-99,11,,-100,150,mm,2,0,,1,1,1849,SB_010200000000001849,data48,0,0,1,0.001,1849
1,1,2,0,SB_30LAD20FL010ZQ01-OUT,HP HTR6 LVL SV OUT,-99,11,,-100,150,mm,2,0,,1,1,1850,SB_010200000000001850,data49,0,0,1,0.001,1850
1,1,2,0,SB_30LAD20FL010ZQ01-SVS,HP HTR6 LVL SV SVS,-99,18,,0,100,%,2,0,,1,1,1851,SB_010200000000001851,data50,0,0,1,0.001,1851
1,1,2,0,SB_30LAD20FL010ZQ02-SHV,HP HTR6 LVL SV(FOR EMER) SHV,-99,11,,-100,150,mm,2,0,,1,1,1852,SB_010200000000001852,data51,0,0,1,0.001,1852
1,1,2,0,SB_30LAD20FL010ZQ02-SLV,HP HTR6 LVL SV(FOR EMER) SLV,-99,11,,-100,150,mm,2,0,,1,1,1853,SB_010200000000001853,data52,0,0,1,0.001,1853
1,1,2,0,SB_30LAD20FL010ZQ02-OUT,HP HTR6 LVL SV(FOR EMER) OUT,-99,11,,-100,150,mm,2,0,,1,1,1854,SB_010200000000001854,data53,0,0,1,0.001,1854
1,1,2,0,SB_30LAD20FL010ZQ02-SVS,HP HTR6 LVL SV(FOR EMER) SVS,-99,11,,-100,150,mm,2,0,,1,1,1855,SB_010200000000001855,data54,0,0,1,0.001,1855
1,1,2,0,SB_30LAD10FL010ZQ01-SHV,HP HTR5 LVL SV SHV,-99,11,,-100,150,mm,2,0,,1,1,1856,SB_010200000000001856,data55,0,0,1,0.001,1856
1,1,2,0,SB_30LAD10FL010ZQ01-SLV,HP HTR5 LVL SV SLV,-99,11,,-100,150,mm,2,0,,1,1,1857,SB_010200000000001857,data56,0,0,1,0.001,1857
1,1,2,0,SB_30LAD10FL010ZQ01-OUT,HP HTR5 LVL SV OUT,-99,11,,-100,150,mm,2,0,,1,1,1858,SB_010200000000001858,data57,0,0,1,0.001,1858
1,1,2,0,SB_30LAD10FL010ZQ01-SVS,HP HTR5 LVL SVS,-99,11,,-100,150,mm,2,0,,1,1,1859,SB_010200000000001859,data58,0,0,1,0.001,1859
1,1,2,0,SB_30LAD10FL010ZQ02-SHV,HP HTR5 LVL SV(FOR EMER TO COND) SHV,-99,11,,-100,150,mm,2,0,,1,1,1860,SB_010200000000001860,data59,0,0,1,0.001,1860
1,1,2,0,SB_30LAD10FL010ZQ02-SLV,HP HTR5 LVL SV(FOR EMER TO COND) SLV,-99,11,,-100,150,mm,2,0,,1,1,1861,SB_010200000000001861,data60,0,0,1,0.001,1861
1,1,2,0,SB_30LAD10FL010ZQ02-OUT,HP HTR5 LVL SV(FOR EMER TO COND) OUT,-99,11,,-100,150,mm,2,0,,1,1,1862,SB_010200000000001862,data61,0,0,1,0.001,1862
1,1,2,0,SB_30LAD10FL010ZQ02-SVS,HP HTR5 LVL SV(FOR EMER TO COND) SVS,-99,11,,-100,150,mm,2,0,,1,1,1863,SB_010200000000001863,data62,0,0,1,0.001,1863
1,1,2,0,SB_30LAE61AA251YQ01-OUT,PRIMARY SH TCV,-99,18,,0,100,%,1,0,,1,1,1864,SB_010200000000001864,data63,0,0,1,0.01,1864
1,1,2,0,SB_30LAE62AA251XQ01-OUT,SH 2ND STG ATMP WTR TCV POS,-99,18,,0,100,%,1,0,,1,1,1865,SB_010200000000001865,data64,0,0,1,0.01,1865
1,1,2,0,SB_30LAE62AA251YQ01-OUT,FSH TEMP TCV DMD,-99,18,,0,100,%,1,0,,1,1,1866,SB_010200000000001866,data65,0,0,1,0.01,1866
1,1,2,0,SB_30LAF60AA251XQ01-OUT,RH STG EMRG ATMP TCV POS,-99,18,,0,100,%,1,0,,1,1,1867,SB_010200000000001867,data66,0,0,1,0.01,1867
1,1,2,0,SB_30LAF60CF001XQ01-OUT,RH STG EMRG ATMP SPY WTR FLOW,-99,23,,0,35700,kg/h,0,0,,1,1,1868,SB_010200000000001868,data67,0,0,1,0,1868
1,1,2,0,SB_30LAB60CF100-S1V,ECO INLT FLOW SENS A VAL,-99,23,,0,421300,kg/h,0,0,,1,1,1869,SB_010200000000001869,data68,0,0,1,0,1869
1,1,2,0,SB_30LAE61CF001XQ01-OUT,SH 1ST STG ATMP SPY WTR FLOW,-99,23,,0,29400,kg/h,0,0,,1,1,1870,SB_010200000000001870,data69,0,0,1,0,1870
1,1,2,0,SB_30LAE62CF001XQ01-OUT,SH 2ND STG ATMP SPY WTR FLOW,-99,23,,0,58600,kg/h,0,0,,1,1,1871,SB_010200000000001871,data70,0,0,1,0,1871
1,1,2,0,SB_30LAE61CP101XQ01-OUT,SH 1ST STG ATMP SPY WTR STR PRESS,-99,2,,0,0.45,bar G,3,0,,1,1,1872,SB_010200000000001872,data71,0,0,1,0.0001,1872
1,1,2,0,SB_30LAE62CP101XQ01-OUT,SH 2ND STG ATMP SPY WTR STR PRESS,-99,2,,0,0.45,bar G,3,0,,1,1,1873,SB_010200000000001873,data72,0,0,1,0.0001,1873
1,1,2,0,SB_30LAF60AA251YQ01-OUT,RH STG ATEMP TCV POS DMD,-99,18,,0,100,%,1,0,,1,1,1874,SB_010200000000001874,data73,0,0,1,0.01,1874
1,1,2,0,SB_30LAD30FL010ZQ01-SOR,HP HTR7 LVL SV SOR,-99,,,,,,,1,,1,1,1875,SB_010200000000001875,data74,0,1,1,0,1875
1,1,2,0,SB_30LAD30FL010ZQ02-SOR,HP HTR7 LVL SV(FOR EMER) SOR,-99,,,,,,,1,,1,1,1876,SB_010200000000001876,data75,0,1,1,0,1876
1,1,2,0,SB_30LAD20FL010ZQ01-SOR,HP HTR6 LVL SV SOR,-99,,,,,,,1,,1,1,1877,SB_010200000000001877,data76,0,1,1,0,1877
1,1,2,0,SB_30LAD20FL010ZQ02-SOR,HP HTR6 LVL SV(FOR EMER) SOR,-99,,,,,,,1,,1,1,1878,SB_010200000000001878,data77,0,1,1,0,1878
1,1,2,0,SB_30LAD10FL010ZQ01-SOR,HP HTR5 LVL SV SOR,-99,,,,,,,1,,1,1,1879,SB_010200000000001879,data78,0,1,1,0,1879
1,1,2,0,SB_30LAD10FL010ZQ02-SOR,HP HTR5 LVL SV(FOR EMER TO COND) SOR,-99,,,,,,,1,,1,1,1880,SB_010200000000001880,data79,0,1,1,0,1880
1,1,2,0,SB_30LAB60CF100-S2V,ECO INLT FLOW SENS B VAL,-99,23,,0,421300,kg/h,0,0,,1,1,1881,SB_010200000000001881,data80,0,0,1,0,1881
1,1,2,0,SB_30LAB60CF100-S3V,ECO INLT FLOW SENS C VAL,-99,23,,0,421300,kg/h,0,0,,1,1,1882,SB_010200000000001882,data81,0,0,1,0,1882
1,1,2,0,SB_30LAB60CF100-POS,ECO INLT FLOW POS,-99,,,0,100,,2,0,,1,1,1883,SB_010200000000001883,data82,0,0,1,0.001,1883
1,1,2,0,SB_30LAB60CF100-SPV,ECO INLT FLOW VAL SEL,-99,23,,0,421300,kg/h,0,0,,1,1,1884,SB_010200000000001884,data83,0,0,1,0,1884
1,1,2,0,SB_30LAE10AA251XQ01-OUT,HP TBV SPRY CV POS,-99,18,,0,100,%,2,0,,1,1,1885,SB_010200000000001885,data84,0,0,1,0.001,1885
1,1,2,0,SB_30LAE10AA251-PSS,HP TBV SPRY CV PSS,-99,18,,0,100,%,2,0,,1,1,1886,SB_010200000000001886,data85,0,0,1,0.001,1886
1,1,2,0,SB_30LAE10AA251-RFV,HP TBV SPRY CV RFV,-99,1,,0,372,DEG C,2,0,,1,1,1887,SB_010200000000001887,data86,0,0,1,0.001,1887
1,1,2,0,SB_30LAE10AA251-RF2,HP TBV SPRY CV RF2,-99,1,,0,372,DEG C,2,0,,1,1,1888,SB_010200000000001888,data87,0,0,1,0.001,1888
1,1,2,0,SB_30LAE10AA251-MVS,HP TBV SPRY CV MVS,-99,18,,0,100,%,2,0,,1,1,1889,SB_010200000000001889,data88,0,0,1,0.001,1889
1,1,2,0,SB_30LAD10EL010-SPV,HP HTR5 LVL SELECT VAL SEL,-99,11,,-100,150,mm,2,0,,1,1,1890,SB_010200000000001890,data89,0,0,1,0.001,1890
1,1,2,0,SB_30LAD30EL010-SPV,HP HTR7 LVL SELECT VAL SEL,-99,11,,-100,150,mm,2,0,,1,1,1891,SB_010200000000001891,data90,0,0,1,0.001,1891
1,1,2,0,SB_30LAD20EL010-S1V,HP HTR6 LVL SELECT SENS A VAL,-99,11,,-100,150,mm,2,0,,1,1,1892,SB_010200000000001892,data91,0,0,1,0.001,1892
1,1,2,0,SB_30LAD20EL010-S2V,HP HTR6 LVL SELECT SENS B VAL,-99,11,,-100,150,mm,2,0,,1,1,1893,SB_010200000000001893,data92,0,0,1,0.001,1893
1,1,2,0,SB_30LAD30EL010-S2V,HP HTR7 LVL SELECT SENS B VAL,-99,11,,-100,150,mm,2,0,,1,1,1894,SB_010200000000001894,data93,0,0,1,0.001,1894
1,1,2,0,SB_30LAD10EL010-POS,HP HTR5 LVL SELECT POS,-99,,,0,100,,2,0,,1,1,1895,SB_010200000000001895,data94,0,0,1,0.001,1895
1,1,2,0,SB_30LAD20EL010-S3V,HP HTR6 LVL SELECT SENS C VAL,-99,11,,-100,150,mm,2,0,,1,1,1896,SB_010200000000001896,data95,0,0,1,0.001,1896
1,1,2,0,SB_30LAD30EL010-S1V,HP HTR7 LVL SELECT SENS A VAL,-99,11,,-100,150,mm,2,0,,1,1,1897,SB_010200000000001897,data96,0,0,1,0.001,1897
1,1,2,0,SB_30LAD20EL010-SPV,HP HTR6 LVL SELECT VAL SEL,-99,11,,-100,150,mm,2,0,,1,1,1898,SB_010200000000001898,data97,0,0,1,0.001,1898
1,1,2,0,SB_30LAD10EL010-S2V,HP HTR5 LVL SELECT SENS B VAL,-99,11,,-100,150,mm,2,0,,1,1,1899,SB_010200000000001899,data98,0,0,1,0.001,1899
1,1,2,0,SB_30LAD30EL010-S3V,HP HTR7 LVL SELECT SENS C VAL,-99,11,,-100,150,mm,2,0,,1,1,1900,SB_010200000000001900,data99,0,0,1,0.001,1900
1,1,2,0,SB_30LAD20EL010-POS,HP HTR6 LVL SELECT POS,-99,,,0,100,,2,0,,1,1,1901,SB_010200000000001901,data0,0,0,1,0.001,1901
1,1,2,0,SB_30LAD30EL010-POS,HP HTR7 LVL SELECT POS,-99,,,0,100,,2,0,,1,1,1902,SB_010200000000001902,data1,0,0,1,0.001,1902
1,1,2,0,SB_30LAD10EL010-S1V,HP HTR5 LVL SELECT SENS A VAL,-99,11,,-100,150,mm,2,0,,1,1,1903,SB_010200000000001903,data2,0,0,1,0.001,1903
1,1,2,0,SB_30LAD10EL010-S3V,HP HTR5 LVL SELECT SENS C VAL,-99,11,,-100,150,mm,2,0,,1,1,1904,SB_010200000000001904,data3,0,0,1,0.001,1904
1,1,2,0,SB_30LAC11AP001XQ09-OUT,BFP A CUR,-99,9,,0,500,A,2,0,,1,1,1905,SB_010200000000001905,data4,0,0,1,0.001,1905
1,1,2,0,SB_30LAC12AP001XQ09-OUT,BFP B CUR,-99,9,,0,500,A,2,0,,1,1,1906,SB_010200000000001906,data5,0,0,1,0.001,1906
1,1,2,0,SB_30LAC13AP001XQ09-OUT,BFP C CUR,-99,9,,0,500,A,2,0,,1,1,1907,SB_010200000000001907,data6,0,0,1,0.001,1907
1,1,2,0,SB_30LAE10AA201-POS,HP TBV SPRY BLK VLV POS,-99,,,0,100,,2,0,,1,1,1908,SB_010200000000001908,data7,0,0,1,0.001,1908
1,1,2,0,SB_30LAB70AA101-POS,HP HTR7 OTL VLV POS,-99,,,0,100,,2,0,,1,1,1909,SB_010200000000001909,data8,0,0,1,0.001,1909
1,1,2,0,SB_30LAB70AA101-MVS,HP HTR7 OTL VLV POS IND,-99,,,0,100,,2,0,,1,1,1910,SB_010200000000001910,data9,0,0,1,0.001,1910
1,1,2,0,SB_30LAB65AA101-POS,HP HTR7 BYP VLV POS,-99,,,0,100,,2,0,,1,1,1911,SB_010200000000001911,data10,0,0,1,0.001,1911
1,1,2,0,SB_30LAB65AA101-MVS,HP HTR7 BYP VLV POS IND,-99,,,0,100,,2,0,,1,1,1912,SB_010200000000001912,data11,0,0,1,0.001,1912
1,1,2,0,SB_30LAV11AP020-POS,BFP A AUX OIL PMP POS,-99,,,0,100,,2,0,,1,1,1913,SB_010200000000001913,data12,0,0,1,0.001,1913
1,1,2,0,SB_30LAC11AP001-POS,BFP A POS,-99,,,0,100,,2,0,,1,1,1914,SB_010200000000001914,data13,0,0,1,0.001,1914
1,1,2,0,SB_30LAC12AP001-POS,BFP B POS,-99,,,0,100,,2,0,,1,1,1915,SB_010200000000001915,data14,0,0,1,0.001,1915
1,1,2,0,SB_30LAE61AA101-MVS,SH 1ST STG ATMP WTR S/O MOV POS IND,-99,,,0,100,,2,0,,1,1,1916,SB_010200000000001916,data15,0,0,1,0.001,1916
1,1,2,0,SB_30LAE61AA101-POS,SH 1ST STG ATMP WTR S/O MOV POS,-99,,,0,100,,2,0,,1,1,1917,SB_010200000000001917,data16,0,0,1,0.001,1917
1,1,2,0,SB_30LAE61AA102XQ01-OUT,SH 1ST STG ATMP WTR BYPASS MOV POSITION,-99,18,,0,100,%,2,0,,1,1,1918,SB_010200000000001918,data17,0,0,1,0.001,1918
1,1,2,0,SB_30LAE61AA102-POS,SH 1ST STG ATMP WTR BYPASS MOV POS,-99,,,0,100,,2,0,,1,1,1919,SB_010200000000001919,data18,0,0,1,0.001,1919
1,1,2,0,SB_30LAE61AA102-MVS,SH 1ST STG ATMP WTR BYPASS MOV POS IND,-99,,,0,100,,2,0,,1,1,1920,SB_010200000000001920,data19,0,0,1,0.001,1920
1,1,2,0,SB_30LAE62AA101-MVS,SHSH 2ND STG ATMP WTR S/O MOV POS IND,-99,,,0,100,,2,0,,1,1,1921,SB_010200000000001921,data20,0,0,1,0.001,1921
1,1,2,0,SB_30LAE62AA101-POS,SHSH 2ND STG ATMP WTR S/O MOV POS,-99,,,0,100,,2,0,,1,1,1922,SB_010200000000001922,data21,0,0,1,0.001,1922
1,1,2,0,SB_30LAE62AA102XQ01-OUT,SH 2ND STG ATMP WTR BYPASS MOV POSITION,-99,18,,0,100,%,2,0,,1,1,1923,SB_010200000000001923,data22,0,0,1,0.001,1923
1,1,2,0,SB_30LAE62AA102-POS,SH 2ND STG ATMP WTR BYPASS MOV POS,-99,,,0,100,,2,0,,1,1,1924,SB_010200000000001924,data23,0,0,1,0.001,1924
1,1,2,0,SB_30LAE62AA102-MVS,SH 1ST STG ATMP WTR BYPASS MOV POS IND,-99,,,0,100,,2,0,,1,1,1925,SB_010200000000001925,data24,0,0,1,0.001,1925
1,1,2,0,SB_30LAF60AA101-MVS,RH STG EMRG ATMP WTR S/O MOV POS IND,-99,,,0,100,,2,0,,1,1,1926,SB_010200000000001926,data25,0,0,1,0.001,1926
1,1,2,0,SB_30LAF60AA101-POS,RH STG EMRG ATMP WTR S/O MOV POS,-99,,,0,100,,2,0,,1,1,1927,SB_010200000000001927,data26,0,0,1,0.001,1927
1,1,2,0,SB_30LAF60AA102XQ01-OUT,RH STG EMRG ATMP WTR BYPASS MOV POSITION,-99,18,,0,100,%,2,0,,1,1,1928,SB_010200000000001928,data27,0,0,1,0.001,1928
1,1,2,0,SB_30LAF60AA102-POS,RH STG ATMP WTR BYPASS MOV POS,-99,,,0,100,,2,0,,1,1,1929,SB_010200000000001929,data28,0,0,1,0.001,1929
1,1,2,0,SB_30LAF60AA102-MVS,RH STG ATMP WTR BYPASS MOV POS IND,-99,,,0,100,,2,0,,1,1,1930,SB_010200000000001930,data29,0,0,1,0.001,1930
1,1,2,0,SB_30LAD10CL001XQ01-OUT,HP HTR5 LVL A,-99,11,,-50,150,mm,2,0,,1,1,1931,SB_010200000000001931,data30,0,0,1,0.001,1931
1,1,2,0,SB_30LAD10CL002XQ01-OUT,HP HTR5 LVL B,-99,11,,-50,150,mm,2,0,,1,1,1932,SB_010200000000001932,data31,0,0,1,0.001,1932
1,1,2,0,SB_30LAD10CL003XQ01-OUT,HP HTR5 LVL C,-99,11,,-50,150,mm,2,0,,1,1,1933,SB_010200000000001933,data32,0,0,1,0.001,1933
1,1,2,0,SB_30LAD10FL010-OUT,HP HTR5 LVL,-99,11,,-50,150,mm,2,0,,1,1,1934,SB_010200000000001934,data33,0,0,1,0.001,1934
1,1,2,0,SB_30LAD20CL001XQ01-OUT,HP HTR6 LVL A,-99,11,,-100,150,mm,2,0,,1,1,1935,SB_010200000000001935,data34,0,0,1,0.001,1935
1,1,2,0,SB_30LAD20CL002XQ01-OUT,HP HTR6 LVL B,-99,11,,-100,150,mm,2,0,,1,1,1936,SB_010200000000001936,data35,0,0,1,0.001,1936
1,1,2,0,SB_30LAD20CL003XQ01-OUT,HP HTR6 LVL C,-99,11,,-100,150,mm,2,0,,1,1,1937,SB_010200000000001937,data36,0,0,1,0.001,1937
1,1,2,0,SB_30LAD20FL010-OUT,HP HTR6 LVL,-99,11,,-100,150,mm,2,0,,1,1,1938,SB_010200000000001938,data37,0,0,1,0.001,1938
1,1,2,0,SB_30LAD30CL001XQ01-OUT,HP HTR7 LVL A,-99,11,,-100,150,mm,2,0,,1,1,1939,SB_010200000000001939,data38,0,0,1,0.001,1939
1,1,2,0,SB_30LAD30CL002XQ01-OUT,HP HTR7 LVL B,-99,11,,-100,150,mm,2,0,,1,1,1940,SB_010200000000001940,data39,0,0,1,0.001,1940
1,1,2,0,SB_30LAD30CL003XQ01-OUT,HP HTR7 LVL C,-99,11,,-100,150,mm,2,0,,1,1,1941,SB_010200000000001941,data40,0,0,1,0.001,1941
1,1,2,0,SB_30LAD30FL010-OUT,HP HTR7 LVL,-99,11,,-100,150,mm,2,0,,1,1,1942,SB_010200000000001942,data41,0,0,1,0.001,1942
1,1,2,0,SB_30LAB70CP001XQ01-OUT,HP HTR7 OTL WTR PRS,-99,2,,0,300,bar G,1,0,,1,1,1943,SB_010200000000001943,data42,0,0,1,0.01,1943
