2020/09/17,12:09:50,0.0032947154249995947,0.8862138390541077,0.0025599964428693056,100,0.0025599964428693056,0.6247528791427612,0.0027258272748440504,100,0.004141505341976881,1.5850359201431274,0.0035339328460395336,100,0.0035339328460395336,0.2856955826282501,0.0005432881298474967,100
2020/09/17,12:10:00,0.0032947154249995947,1.1282188892364502,0.0025599964428693056,100,0.0025599964428693056,1.4205135107040405,0.0027258272748440504,100,0.004141505341976881,0.9481088519096375,0.0035339328460395336,100,0.0035339328460395336,0.2856955826282501,0.0005432881298474967,100
2020/09/17,12:10:10,0.0032947154249995947,0.6148542165756226,0.002123943530023098,100,0.002123943530023098,1.2697582244873047,0.0027258272748440504,100,0.004141505341976881,1.0016981363296509,0.0035339328460395336,100,0.0035339328460395336,0.33109286427497864,0.0005432881298474967,100
2020/09/17,12:10:20,0.0032947154249995947,0.7512735724449158,0.002123943530023098,100,0.002123943530023098,1.2697582244873047,0.0027258272748440504,100,0.004141505341976881,0.8574281334877014,0.0035339328460395336,100,0.0035339328460395336,0.4066411852836609,0.0005432881298474967,100
2020/09/17,12:10:30,0.0017299886094406247,0.5342996716499329,0.002123943530023098,100,0.002123943530023098,0.662071943283081,0.0027258272748440504,100,0.004141505341976881,2.2438082695007324,0.0008951454074122012,100,0.0008951454074122012,0.29878002405166626,0.00035982171539217234,100
2020/09/17,12:10:40,0.0017299886094406247,0.9330902099609375,0.002123943530023098,100,0.002123943530023098,0.8374032378196716,0.002833915874361992,100,0.002665809588506818,1.738635778427124,0.0008951454074122012,100,0.0008951454074122012,0.29878002405166626,0.00035982171539217234,100
2020/09/17,12:10:50,0.0017299886094406247,1.6605843305587769,0.002123943530023098,100,0.002123943530023098,1.6031266450881958,0.002833915874361992,100,0.002665809588506818,1.8892773389816284,0.0008951454074122012,100,0.0008951454074122012,0.29878002405166626,0.00035982171539217234,100
2020/09/17,12:11:00,0.0017299886094406247,0.9952127933502197,0.002123943530023098,100,0.002123943530023098,0.6591137051582336,0.002833915874361992,100,0.002665809588506818,0.7851793169975281,0.0008951454074122012,100,0.0008951454074122012,0.3800172507762909,0.00035982171539217234,100
2020/09/17,12:11:10,0.0017299886094406247,0.7492256164550781,0.001760993036441505,100,0.001760993036441505,0.8764289617538452,0.002833915874361992,100,0.002665809588506818,0.7656095623970032,0.0008951454074122012,100,0.0008951454074122012,0.3800172507762909,0.00035982171539217234,100
2020/09/17,12:11:20,0.0017299886094406247,0.5254250168800354,0.001760993036441505,100,0.001760993036441505,1.4788814783096313,0.002833915874361992,100,0.002665809588506818,1.4082255363464355,0.0008951454074122012,100,0.0008951454074122012,0.6023386716842651,0.00035982171539217234,100
2020/09/17,12:11:30,0.0014239269075915217,0.9813319444656372,0.001760993036441505,100,0.001760993036441505,1.4788814783096313,0.002833915874361992,100,0.002665809588506818,1.4082255363464355,0.0013292069779708982,100,0.0013292069779708982,0.2912707030773163,0.00035982171539217234,100
2020/09/17,12:11:40,0.0014239269075915217,0.9462884068489075,0.001760993036441505,100,0.001760993036441505,1.4788814783096313,0.004062430001795292,100,0.0024703964591026306,1.4082255363464355,0.0013292069779708982,100,0.0013292069779708982,2.8398892879486084,0.0005404436960816383,100
2020/09/17,12:11:50,0.0014239269075915217,1.522003173828125,0.001760993036441505,100,0.001760993036441505,1.4788814783096313,0.004062430001795292,100,0.0024703964591026306,1.4082255363464355,0.0013292069779708982,100,0.0013292069779708982,0.5470427870750427,0.0005404436960816383,100
2020/09/17,12:12:00,0.0014239269075915217,0.6709465980529785,0.001760993036441505,100,0.001760993036441505,1.4788814783096313,0.004062430001795292,100,0.0024703964591026306,1.2779501676559448,0.0013292069779708982,100,0.0013292069779708982,0.5470427870750427,0.0005404436960816383,100
2020/09/17,12:12:10,0.0014239269075915217,0.6227048635482788,0.001760993036441505,100,0.001760993036441505,1.4788814783096313,0.004062430001795292,100,0.0024703964591026306,1.2779501676559448,0.0013292069779708982,100,0.0013292069779708982,0.5470427870750427,0.0005404436960816383,100
2020/09/17,12:12:20,0.0014239269075915217,1.1584837436676025,0.001371873659081757,100,0.001371873659081757,1.4788814783096313,0.004062430001795292,100,0.0024703964591026306,0.8767703175544739,0.0013292069779708982,100,0.0013292069779708982,0.5470427870750427,0.0005404436960816383,100
2020/09/17,12:12:30,0.001395766856148839,0.5538694262504578,0.001371873659081757,100,0.001371873659081757,1.3970752954483032,0.004062430001795292,100,0.0024703964591026306,0.806569516658783,0.0013516780454665422,100,0.0013516780454665422,0.5470427870750427,0.0005404436960816383,100
2020/09/17,12:12:40,0.001395766856148839,0.5538694262504578,0.001371873659081757,100,0.001371873659081757,1.3970752954483032,0.004062430001795292,100,0.0024703964591026306,1.1159309148788452,0.0013516780454665422,100,0.0013516780454665422,0.5470427870750427,0.0009639808558858931,100
2020/09/17,12:12:50,0.001395766856148839,0.6223635673522949,0.001371873659081757,100,0.001371873659081757,1.3970752954483032,0.002038610400632024,100,0.0033646884839981794,0.7493394017219543,0.0013516780454665422,100,0.0013516780454665422,0.26737740635871887,0.0009639808558858931,100
2020/09/17,12:13:00,0.001395766856148839,0.6944985389709473,0.001371873659081757,100,0.001371873659081757,0.8619792461395264,0.002038610400632024,100,0.0033646884839981794,1.0020394325256348,0.0013516780454665422,100,0.0013516780454665422,0.5609236359596252,0.0009639808558858931,100
2020/09/17,12:13:10,0.001395766856148839,0.9694990515708923,0.001371873659081757,100,0.001371873659081757,0.8619792461395264,0.002038610400632024,100,0.0033646884839981794,1.5747959613800049,0.0013516780454665422,100,0.0013516780454665422,0.5609236359596252,0.0009639808558858931,100
2020/09/17,12:13:20,0.001395766856148839,0.909652054309845,0.0015849221963435411,100,0.0015849221963435411,0.8619792461395264,0.002038610400632024,100,0.0033646884839981794,1.5089187622070312,0.0013516780454665422,100,0.0013516780454665422,0.5609236359596252,0.0009639808558858931,100
2020/09/17,12:13:30,0.001395766856148839,0.6967741250991821,0.0015849221963435411,100,0.0015849221963435411,0.5794693827629089,0.002038610400632024,100,0.0033646884839981794,1.5089187622070312,0.0013516780454665422,100,0.0013516780454665422,0.5609236359596252,0.0009639808558858931,100
2020/09/17,12:13:40,0.0025779162533581257,0.5501147508621216,0.0015849221963435411,100,0.0015849221963435411,0.6042729020118713,0.002038610400632024,100,0.0033646884839981794,0.9035080671310425,0.0007899011252447963,100,0.0007899011252447963,0.5609236359596252,0.0009207453695125878,100
2020/09/17,12:13:50,0.0025779162533581257,0.546246349811554,0.0015849221963435411,100,0.0015849221963435411,1.2724888324737549,0.003177524311468005,100,0.0023665744811296463,0.7899580001831055,0.0007899011252447963,100,0.0007899011252447963,0.5609236359596252,0.0009207453695125878,100
2020/09/17,12:14:00,0.0025779162533581257,0.9031667113304138,0.0015849221963435411,100,0.0015849221963435411,1.2724888324737549,0.003177524311468005,100,0.0023665744811296463,0.7899580001831055,0.0007899011252447963,100,0.0007899011252447963,0.5609236359596252,0.0009207453695125878,100
2020/09/17,12:14:10,0.0025779162533581257,1.3371145725250244,0.0015849221963435411,100,0.0015849221963435411,1.2724888324737549,0.003177524311468005,100,0.0023665744811296463,1.689825177192688,0.0007899011252447963,100,0.0007899011252447963,0.2702218294143677,0.0009207453695125878,100
2020/09/17,12:14:20,0.0025779162533581257,0.8230672478675842,0.0017035353230312467,100,0.0017035353230312467,1.2724888324737549,0.003177524311468005,100,0.0023665744811296463,0.9399169087409973,0.0007899011252447963,100,0.0007899011252447963,0.2702218294143677,0.0009207453695125878,100
2020/09/17,12:14:30,0.0025779162533581257,0.5806071758270264,0.0017035353230312467,100,0.0017035353230312467,0.5972186923027039,0.003177524311468005,100,0.0023665744811296463,0.9205746650695801,0.0007899011252447963,100,0.0007899011252447963,0.295708030462265,0.0009207453695125878,100
2020/09/17,12:14:40,0.00186253956053406,0.8399063348770142,0.0017035353230312467,100,0.0017035353230312467,0.9316111207008362,0.003177524311468005,100,0.0023665744811296463,2.0047616958618164,0.0007492256117984653,100,0.0007492256117984653,0.30924755334854126,0.0005887991865165532,100
2020/09/17,12:14:50,0.00186253956053406,0.9815595149993896,0.0017035353230312467,100,0.0017035353230312467,0.9316111207008362,0.003177524311468005,100,0.0023665744811296463,0.8333072662353516,0.0007492256117984653,100,0.0007492256117984653,0.30924755334854126,0.0005887991865165532,100
2020/09/17,12:15:00,0.00186253956053406,1.1573458909988403,0.0017035353230312467,100,0.0017035353230312467,0.6283937692642212,0.0023674278054386377,100,0.003536492818966508,0.9320662021636963,0.0007492256117984653,100,0.0007492256117984653,0.31220579147338867,0.0005887991865165532,100
2020/09/17,12:15:10,0.00186253956053406,0.7635616064071655,0.0017035353230312467,100,0.0017035353230312467,1.7758409976959229,0.0023674278054386377,100,0.003536492818966508,0.9320662021636963,0.0007492256117984653,100,0.0007492256117984653,0.31220579147338867,0.0005887991865165532,100
2020/09/17,12:15:20,0.00186253956053406,1.2969510555267334,0.0022408501245081425,100,0.0022408501245081425,0.8055455088615417,0.0023674278054386377,100,0.003536492818966508,0.9320662021636963,0.0007492256117984653,100,0.0007492256117984653,0.37455591559410095,0.0005887991865165532,100
2020/09/17,12:15:30,0.00186253956053406,1.0195611715316772,0.0022408501245081425,100,0.0022408501245081425,0.7825624346733093,0.0023674278054386377,100,0.003536492818966508,0.7789215445518494,0.0007492256117984653,100,0.0007492256117984653,0.37455591559410095,0.0005887991865165532,100
2020/09/17,12:15:40,0.001803659601137042,0.9648341536521912,0.0022408501245081425,100,0.0022408501245081425,0.8779081106185913,0.0023674278054386377,100,0.003536492818966508,1.7188384532928467,0.0010498829651623964,100,0.0010498829651623964,0.37785544991493225,0.0005887991865165532,100
2020/09/17,12:15:50,0.001803659601137042,1.0507363080978394,0.0022408501245081425,100,0.0022408501245081425,0.89372318983078,0.0023674278054386377,100,0.003536492818966508,1.7188384532928467,0.0010498829651623964,100,0.0010498829651623964,0.4018625319004059,0.00035413281875662506,100
2020/09/17,12:16:00,0.001803659601137042,0.5770800709724426,0.0022408501245081425,100,0.0022408501245081425,0.7336380481719971,0.0022124056704342365,100,0.0019484417280182242,1.4406521320343018,0.0010498829651623964,100,0.0010498829651623964,0.4018625319004059,0.00035413281875662506,100
2020/09/17,12:16:10,0.001803659601137042,0.6707190275192261,0.0022408501245081425,100,0.0022408501245081425,0.963013768196106,0.0022124056704342365,100,0.0019484417280182242,1.4406521320343018,0.0010498829651623964,100,0.0010498829651623964,0.4018625319004059,0.00035413281875662506,100
2020/09/17,12:16:20,0.001803659601137042,1.2075217962265015,0.0022408501245081425,100,0.0022408501245081425,0.59323650598526,0.0022124056704342365,100,0.0019484417280182242,0.9974883794784546,0.0010498829651623964,100,0.0010498829651623964,0.4018625319004059,0.00035413281875662506,100
2020/09/17,12:16:30,0.001803659601137042,0.5205326080322266,0.0013425758806988597,100,0.0013425758806988597,1.8800612688064575,0.0022124056704342365,100,0.0019484417280182242,1.2748781442642212,0.0010498829651623964,100,0.0010498829651623964,0.4018625319004059,0.00035413281875662506,100
2020/09/17,12:16:40,0.001803659601137042,0.5459049940109253,0.0013425758806988597,100,0.0013425758806988597,0.5906196236610413,0.0022124056704342365,100,0.0019484417280182242,1.3789846897125244,0.0010498829651623964,100,0.0010498829651623964,0.4018625319004059,0.00035413281875662506,100
2020/09/17,12:16:50,0.002982964739203453,2.3939948081970215,0.0013425758806988597,100,0.0013425758806988597,0.9359346628189087,0.0022124056704342365,100,0.0019484417280182242,1.3789846897125244,0.001058985129930079,100,0.001058985129930079,0.33063775300979614,0.0007119634537957609,100
2020/09/17,12:17:00,0.002982964739203453,0.7416024804115295,0.0013425758806988597,100,0.0013425758806988597,0.6104168891906738,0.002047428162768483,100,0.002292618853971362,1.3775055408477783,0.001058985129930079,100,0.001058985129930079,0.33063775300979614,0.0007119634537957609,100
2020/09/17,12:17:10,0.002982964739203453,0.5881165266036987,0.0013425758806988597,100,0.0013425758806988597,0.6104168891906738,0.002047428162768483,100,0.002292618853971362,0.8004255294799805,0.001058985129930079,100,0.001058985129930079,0.33063775300979614,0.0007119634537957609,100
2020/09/17,12:17:20,0.002982964739203453,0.5270178914070129,0.0013425758806988597,100,0.0013425758806988597,0.5867511630058289,0.002047428162768483,100,0.002292618853971362,0.9856554865837097,0.001058985129930079,100,0.001058985129930079,0.3448599576950073,0.0007119634537957609,100
2020/09/17,12:17:30,0.002982964739203453,1.2843217849731445,0.0029789824038743973,100,0.0029789824038743973,0.5867511630058289,0.002047428162768483,100,0.002292618853971362,0.9856554865837097,0.001058985129930079,100,0.001058985129930079,0.3448599576950073,0.0007119634537957609,100
2020/09/17,12:17:40,0.002982964739203453,0.5966498255729675,0.0029789824038743973,100,0.0029789824038743973,0.9038493633270264,0.002047428162768483,100,0.002292618853971362,0.7918922305107117,0.001058985129930079,100,0.001058985129930079,0.314595103263855,0.0007119634537957609,100
2020/09/17,12:17:50,0.0014847979182377458,0.7240807414054871,0.0029789824038743973,100,0.0029789824038743973,1.2667999267578125,0.002047428162768483,100,0.002292618853971362,1.0881690979003906,0.001783748622983694,100,0.001783748622983694,0.314595103263855,0.00040647052810527384,100
2020/09/17,12:18:00,0.0014847979182377458,1.1680409908294678,0.0029789824038743973,100,0.0029789824038743973,0.6472808718681335,0.002047428162768483,100,0.002292618853971362,0.7744842171669006,0.001783748622983694,100,0.001783748622983694,0.314595103263855,0.00040647052810527384,100
2020/09/17,12:18:10,0.0014847979182377458,1.1680409908294678,0.0029789824038743973,100,0.0029789824038743973,0.6472808718681335,0.0021927792113274336,100,0.0020647794008255005,1.2950167655944824,0.001783748622983694,100,0.001783748622983694,0.40493452548980713,0.00040647052810527384,100
2020/09/17,12:18:20,0.0014847979182377458,1.4761507511138916,0.0029789824038743973,100,0.0029789824038743973,0.9093106985092163,0.0021927792113274336,100,0.0020647794008255005,0.7811971306800842,0.001783748622983694,100,0.001783748622983694,0.473087340593338,0.00040647052810527384,100
2020/09/17,12:18:30,0.0014847979182377458,0.5577378869056702,0.0015203533694148064,100,0.0015203533694148064,0.9093106985092163,0.0021927792113274336,100,0.0020647794008255005,0.7811971306800842,0.001783748622983694,100,0.001783748622983694,0.33359596133232117,0.00040647052810527384,100
2020/09/17,12:18:40,0.0014847979182377458,0.6241840124130249,0.0015203533694148064,100,0.0015203533694148064,0.9093106985092163,0.0021927792113274336,100,0.0020647794008255005,0.7839277982711792,0.001783748622983694,100,0.001783748622983694,0.33359596133232117,0.00040647052810527384,100
2020/09/17,12:18:50,0.0025207430589944124,1.053239345550537,0.0015203533694148064,100,0.0015203533694148064,0.6856238842010498,0.0021927792113274336,100,0.0020647794008255005,2.0004379749298096,0.001675659790635109,100,0.001675659790635109,0.49231573939323425,0.0007571900496259332,100
2020/09/17,12:19:00,0.0025207430589944124,1.1137690544128418,0.0015203533694148064,100,0.0015203533694148064,0.5506836771965027,0.0021927792113274336,100,0.0020647794008255005,1.097043752670288,0.001675659790635109,100,0.001675659790635109,0.4671708941459656,0.0007571900496259332,100
2020/09/17,12:19:10,0.0025207430589944124,0.5135921835899353,0.0015203533694148064,100,0.0015203533694148064,0.5506836771965027,0.002148974686861038,100,0.003313204273581505,1.0419753789901733,0.001675659790635109,100,0.001675659790635109,0.4671708941459656,0.0007571900496259332,100
2020/09/17,12:19:20,0.0025207430589944124,0.5596721172332764,0.0015203533694148064,100,0.0015203533694148064,1.020357608795166,0.002148974686861038,100,0.003313204273581505,1.0419753789901733,0.001675659790635109,100,0.001675659790635109,0.4671708941459656,0.0007571900496259332,100
2020/09/17,12:19:30,0.0025207430589944124,0.7237393856048584,0.0015203533694148064,100,0.0015203533694148064,0.5379405617713928,0.002148974686861038,100,0.003313204273581505,1.0419753789901733,0.001675659790635109,100,0.001675659790635109,0.4671708941459656,0.0007571900496259332,100
2020/09/17,12:19:40,0.0025207430589944124,1.387176752090454,0.0027212761342525482,100,0.0027212761342525482,0.846733033657074,0.002148974686861038,100,0.003313204273581505,0.780173122882843,0.001675659790635109,100,0.001675659790635109,0.4671708941459656,0.0007571900496259332,100
2020/09/17,12:19:50,0.0025207430589944124,0.8455952405929565,0.0027212761342525482,100,0.0027212761342525482,0.846733033657074,0.002148974686861038,100,0.003313204273581505,2.0138638019561768,0.001675659790635109,100,0.001675659790635109,0.4671708941459656,0.0007571900496259332,100
2020/09/17,12:20:00,0.003041275776922703,0.508358359336853,0.0027212761342525482,100,0.0027212761342525482,0.672084391117096,0.002148974686861038,100,0.003313204273581505,0.8341037034988403,0.001777206314727664,100,0.001777206314727664,0.3194875419139862,0.0004022038774564862,100
2020/09/17,12:20:10,0.003041275776922703,0.7661784887313843,0.0027212761342525482,100,0.0027212761342525482,0.8653925657272339,0.002148974686861038,100,0.003313204273581505,0.9768946170806885,0.001777206314727664,100,0.001777206314727664,0.3194875419139862,0.0004022038774564862,100
2020/09/17,12:20:20,0.003041275776922703,1.1975094079971313,0.0027212761342525482,100,0.0027212761342525482,0.8165819644927979,0.002822253853082657,100,0.0035370616242289543,1.017285704612732,0.001777206314727664,100,0.001777206314727664,0.3194875419139862,0.0004022038774564862,100
2020/09/17,12:20:30,0.003041275776922703,0.5355512499809265,0.0027212761342525482,100,0.0027212761342525482,0.5682054162025452,0.002822253853082657,100,0.0035370616242289543,1.1347041130065918,0.001777206314727664,100,0.001777206314727664,0.33973994851112366,0.0004022038774564862,100
2020/09/17,12:20:40,0.003041275776922703,0.4873095154762268,0.002130201319232583,100,0.002130201319232583,0.5620614290237427,0.002822253853082657,100,0.0035370616242289543,1.805195689201355,0.001777206314727664,100,0.001777206314727664,0.33973994851112366,0.0004022038774564862,100
2020/09/17,12:20:50,0.003041275776922703,0.6991634368896484,0.002130201319232583,100,0.002130201319232583,0.5620614290237427,0.002822253853082657,100,0.0035370616242289543,0.8609552383422852,0.001777206314727664,100,0.001777206314727664,0.33973994851112366,0.0004022038774564862,100
2020/09/17,12:21:00,0.0012546826619654894,1.0047701597213745,0.002130201319232583,100,0.002130201319232583,0.5727565288543701,0.002822253853082657,100,0.0035370616242289543,1.1436926126480103,0.0017831797013059258,100,0.0017831797013059258,0.33973994851112366,0.0009565852815285325,100
2020/09/17,12:21:10,0.0012546826619654894,0.5898231863975525,0.002130201319232583,100,0.002130201319232583,0.8556076884269714,0.002822253853082657,100,0.0035370616242289543,1.1436926126480103,0.0017831797013059258,100,0.0017831797013059258,0.33973994851112366,0.0009565852815285325,100
2020/09/17,12:21:20,0.0012546826619654894,0.793371319770813,0.002130201319232583,100,0.002130201319232583,0.8556076884269714,0.002043446060270071,100,0.004098554141819477,0.7920059561729431,0.0017831797013059258,100,0.0017831797013059258,0.40083855390548706,0.0009565852815285325,100
2020/09/17,12:21:30,0.0012546826619654894,0.796101987361908,0.002130201319232583,100,0.002130201319232583,0.8556076884269714,0.002043446060270071,100,0.004098554141819477,0.9537977576255798,0.0017831797013059258,100,0.0017831797013059258,0.40083855390548706,0.0009565852815285325,100
2020/09/17,12:21:40,0.0012546826619654894,0.6498977541923523,0.0021822545677423477,100,0.0021822545677423477,0.8729018568992615,0.002043446060270071,100,0.004098554141819477,1.1597352027893066,0.0017831797013059258,100,0.0017831797013059258,0.40083855390548706,0.0009565852815285325,100
2020/09/17,12:21:50,0.0012546826619654894,1.0253639221191406,0.0021822545677423477,100,0.0021822545677423477,0.6665092706680298,0.002043446060270071,100,0.004098554141819477,1.1597352027893066,0.0017831797013059258,100,0.0017831797013059258,0.33837464451789856,0.0009565852815285325,100
2020/09/17,12:22:00,0.0029306269716471434,0.8296663761138916,0.0021822545677423477,100,0.0021822545677423477,0.9763257503509521,0.002043446060270071,100,0.004098554141819477,0.7321589589118958,0.0009326920262537897,100,0.0009326920262537897,0.33837464451789856,0.0003635194734670222,100
2020/09/17,12:22:10,0.0029306269716471434,0.6512630581855774,0.0021822545677423477,100,0.0021822545677423477,0.9763257503509521,0.002043446060270071,100,0.004098554141819477,0.7321589589118958,0.0009326920262537897,100,0.0009326920262537897,0.33837464451789856,0.0003635194734670222,100
2020/09/17,12:22:20,0.0029306269716471434,1.0707610845565796,0.0021822545677423477,100,0.0021822545677423477,1.4743303060531616,0.0029127069283276796,100,0.00255658314563334,0.9786012768745422,0.0009326920262537897,100,0.0009326920262537897,0.33109286427497864,0.0003635194734670222,100
2020/09/17,12:22:30,0.0029306269716471434,1.0635931491851807,0.0021822545677423477,100,0.0021822545677423477,0.5737805366516113,0.0029127069283276796,100,0.00255658314563334,2.3112785816192627,0.0009326920262537897,100,0.0009326920262537897,0.5965360403060913,0.0003635194734670222,100
2020/09/17,12:22:40,0.0029306269716471434,0.7128167748451233,0.0021822545677423477,100,0.0021822545677423477,1.3084425926208496,0.0029127069283276796,100,0.00255658314563334,1.584922194480896,0.0009326920262537897,100,0.0009326920262537897,0.5383957028388977,0.0003635194734670222,100
2020/09/17,12:22:50,0.0029306269716471434,0.9801941514015198,0.0023344322107732296,100,0.0023344322107732296,0.6853963732719421,0.0029127069283276796,100,0.00255658314563334,0.8359241485595703,0.0009326920262537897,100,0.0009326920262537897,0.5378267765045166,0.0003635194734670222,100
2020/09/17,12:23:00,0.0029306269716471434,0.7189607620239258,0.0023344322107732296,100,0.0023344322107732296,1.090672254562378,0.0029127069283276796,100,0.00255658314563334,0.9090831279754639,0.0009326920262537897,100,0.0009326920262537897,0.5378267765045166,0.0003635194734670222,100
2020/09/17,12:23:10,0.002418627729639411,1.0984090566635132,0.0023344322107732296,100,0.0023344322107732296,1.090672254562378,0.0029127069283276796,100,0.00255658314563334,1.1099005937576294,0.00104874512180686,100,0.00104874512180686,0.40516209602355957,0.0006015991675667465,100
2020/09/17,12:23:20,0.002418627729639411,1.0123932361602783,0.0023344322107732296,100,0.0023344322107732296,1.090672254562378,0.0029127069283276796,100,0.00255658314563334,1.1099005937576294,0.00104874512180686,100,0.00104874512180686,0.40516209602355957,0.0006015991675667465,100
2020/09/17,12:23:30,0.002418627729639411,0.5736667513847351,0.0023344322107732296,100,0.0023344322107732296,1.090672254562378,0.004214323125779629,100,0.0034699328243732452,0.8936094045639038,0.00104874512180686,100,0.00104874512180686,0.36590880155563354,0.0006015991675667465,100
2020/09/17,12:23:40,0.002418627729639411,0.9272875785827637,0.0023344322107732296,100,0.0023344322107732296,1.090672254562378,0.004214323125779629,100,0.0034699328243732452,1.289896845817566,0.00104874512180686,100,0.00104874512180686,0.29673200845718384,0.0006015991675667465,100
2020/09/17,12:23:50,0.002418627729639411,0.9272875785827637,0.0019754639361053705,100,0.0019754639361053705,1.090672254562378,0.004214323125779629,100,0.0034699328243732452,1.0683717727661133,0.00104874512180686,100,0.00104874512180686,0.29673200845718384,0.0006015991675667465,100
2020/09/17,12:24:00,0.002418627729639411,0.5688880681991577,0.0019754639361053705,100,0.0019754639361053705,0.7015528082847595,0.004214323125779629,100,0.0034699328243732452,1.6052883863449097,0.00104874512180686,100,0.00104874512180686,1.3729544878005981,0.0006015991675667465,100
2020/09/17,12:24:10,0.0012467182241380215,0.5282694697380066,0.0019754639361053705,100,0.0019754639361053705,0.7015528082847595,0.004214323125779629,100,0.0034699328243732452,1.0717850923538208,0.0007085500983521342,100,0.0007085500983521342,0.27784493565559387,0.0007113945321179926,100
2020/09/17,12:24:20,0.0012467182241380215,0.5123406052589417,0.0019754639361053705,100,0.0019754639361053705,0.8924716114997864,0.004214323125779629,100,0.0034699328243732452,1.0717850923538208,0.0007085500983521342,100,0.0007085500983521342,0.3876403272151947,0.0007113945321179926,100
2020/09/17,12:24:30,0.0012467182241380215,1.0980677604675293,0.0019754639361053705,100,0.0019754639361053705,0.8924716114997864,0.0042151762172579765,100,0.001879037357866764,1.018651008605957,0.0007085500983521342,100,0.0007085500983521342,0.3876403272151947,0.0007113945321179926,100
2020/09/17,12:24:40,0.0012467182241380215,0.5707085132598877,0.0019754639361053705,100,0.0019754639361053705,0.8924716114997864,0.0042151762172579765,100,0.001879037357866764,1.018651008605957,0.0007085500983521342,100,0.0007085500983521342,0.4009523093700409,0.0007113945321179926,100
2020/09/17,12:24:50,0.0012467182241380215,1.0423167943954468,0.011472766287624836,100,0.011472766287624836,0.5515938997268677,0.0042151762172579765,100,0.001879037357866764,2.568643569946289,0.0007085500983521342,100,0.0007085500983521342,0.4009523093700409,0.0007113945321179926,100
2020/09/17,12:25:00,0.0012467182241380215,0.7500220537185669,0.011472766287624836,100,0.011472766287624836,0.6652576923370361,0.0042151762172579765,100,0.001879037357866764,3.454402208328247,0.0007085500983521342,100,0.0007085500983521342,0.4009523093700409,0.0007113945321179926,100
2020/09/17,12:25:10,0.001982290530577302,0.6427297592163086,0.011472766287624836,100,0.011472766287624836,0.9607381820678711,0.0042151762172579765,100,0.001879037357866764,1.9022479057312012,0.0009093675762414932,100,0.0009093675762414932,0.4009523093700409,0.0010604073759168386,100
2020/09/17,12:25:20,0.001982290530577302,0.9368448853492737,0.011472766287624836,100,0.011472766287624836,1.0373104810714722,0.0042151762172579765,100,0.001879037357866764,1.8157769441604614,0.0009093675762414932,100,0.0009093675762414932,0.4009523093700409,0.0010604073759168386,100
2020/09/17,12:25:30,0.001982290530577302,0.5130232572555542,0.011472766287624836,100,0.011472766287624836,0.5963084697723389,0.0030628934036940336,100,0.0020644948817789555,0.8095277547836304,0.0009093675762414932,100,0.0009093675762414932,0.5211014747619629,0.0010604073759168386,100
2020/09/17,12:25:40,0.001982290530577302,0.4929984211921692,0.011472766287624836,100,0.011472766287624836,0.592326283454895,0.0030628934036940336,100,0.0020644948817789555,0.8816627264022827,0.0009093675762414932,100,0.0009093675762414932,0.5211014747619629,0.0010604073759168386,100
2020/09/17,12:25:50,0.001982290530577302,1.1362971067428589,0.004103389568626881,100,0.004103389568626881,0.6478497385978699,0.0030628934036940336,100,0.0020644948817789555,1.9855331182479858,0.0009093675762414932,100,0.0009093675762414932,0.5211014747619629,0.0010604073759168386,100
2020/09/17,12:26:00,0.001982290530577302,0.8121446371078491,0.004103389568626881,100,0.004103389568626881,0.6181538105010986,0.0030628934036940336,100,0.0020644948817789555,0.7728913426399231,0.0009093675762414932,100,0.0009093675762414932,0.5211014747619629,0.0010604073759168386,100
2020/09/17,12:26:10,0.0025881563778966665,0.6261182427406311,0.004103389568626881,100,0.004103389568626881,0.6676470637321472,0.0030628934036940336,100,0.0020644948817789555,0.7916646599769592,0.0008584521128796041,100,0.0008584521128796041,0.5211014747619629,0.000598470272962004,100
2020/09/17,12:26:20,0.0025881563778966665,0.7395545244216919,0.004103389568626881,100,0.004103389568626881,0.8624343276023865,0.0030628934036940336,100,0.0020644948817789555,2.1447081565856934,0.0008584521128796041,100,0.0008584521128796041,0.5211014747619629,0.000598470272962004,100
2020/09/17,12:26:30,0.0025881563778966665,0.7753944396972656,0.004103389568626881,100,0.004103389568626881,0.8447988033294678,0.0030628934036940336,100,0.0020644948817789555,1.4599943161010742,0.0008584521128796041,100,0.0008584521128796041,0.5373716950416565,0.000598470272962004,100
2020/09/17,12:26:40,0.0025881563778966665,0.6397715210914612,0.004103389568626881,100,0.004103389568626881,0.5479530096054077,0.003668474731966853,100,0.004196687135845423,1.4599943161010742,0.0008584521128796041,100,0.0008584521128796041,0.5373716950416565,0.000598470272962004,100
2020/09/17,12:26:50,0.0025881563778966665,2.017277240753174,0.004103389568626881,100,0.004103389568626881,1.7603672742843628,0.003668474731966853,100,0.004196687135845423,1.4599943161010742,0.0008584521128796041,100,0.0008584521128796041,0.5373716950416565,0.000598470272962004,100
2020/09/17,12:27:00,0.0025881563778966665,0.6489875316619873,0.003140546614304185,100,0.003140546614304185,1.6080189943313599,0.003668474731966853,100,0.004196687135845423,1.1294703483581543,0.0008584521128796041,100,0.0008584521128796041,0.5373716950416565,0.000598470272962004,100
