2020/11/21,16:43:50,0.002796089742332697,1.2865995168685913,0.002525014104321599,100,0.002525014104321599,1.2732874155044556,0.003298418829217553,100,0.003298418829217553,1.217763900756836,0.0007506490801461041,100,0.0007506490801461041,0.9849745035171509,0.0004664890293497592,100
2020/11/21,16:44:00,0.002796089742332697,0.528156578540802,0.002525014104321599,100,0.002525014104321599,0.7972410917282104,0.003298418829217553,100,0.003298418829217553,1.8451347351074219,0.0007506490801461041,100,0.0007506490801461041,0.27966585755348206,0.0004664890293497592,100
2020/11/21,16:44:10,0.002796089742332697,1.0742900371551514,0.0012845514575019479,100,0.0012845514575019479,0.8664180040359497,0.003298418829217553,100,0.003298418829217553,0.8731309175491333,0.000883200264070183,100,0.000883200264070183,0.4458952248096466,0.0004664890293497592,100
2020/11/21,16:44:20,0.002796089742332697,0.9218277931213379,0.0012845514575019479,100,0.0012845514575019479,0.8664180040359497,0.003298418829217553,100,0.003298418829217553,0.9466313719749451,0.000883200264070183,100,0.000883200264070183,0.3483876585960388,0.0004664890293497592,100
2020/11/21,16:44:30,0.002796089742332697,0.807594895362854,0.0012845514575019479,100,0.0012845514575019479,0.8664180040359497,0.003298418829217553,100,0.003298418829217553,0.9466313719749451,0.000883200264070183,100,0.000883200264070183,0.3483876585960388,0.0009036802803166211,100
2020/11/21,16:44:40,0.002796089742332697,0.4885619282722473,0.0012845514575019479,100,0.0012845514575019479,0.5320250391960144,0.003298418829217553,100,0.003298418829217553,1.7499027252197266,0.000883200264070183,100,0.000883200264070183,0.291726291179657,0.0009036802803166211,100
2020/11/21,16:44:50,0.002530987374484539,0.7881388664245605,0.0012845514575019479,100,0.0012845514575019479,0.617358386516571,0.004706419073045254,100,0.003298418829217553,1.7872217893600464,0.000883200264070183,100,0.000883200264070183,0.4903823733329773,0.0009036802803166211,100
2020/11/21,16:45:00,0.002530987374484539,0.7881388664245605,0.0012845514575019479,100,0.0012845514575019479,0.6101903915405273,0.004706419073045254,100,0.004706419073045254,1.7966654300689697,0.000883200264070183,100,0.000883200264070183,0.4903823733329773,0.0009036802803166211,100
2020/11/21,16:45:10,0.002530987374484539,0.6109868288040161,0.0025284274015575647,100,0.0025284274015575647,0.790186882019043,0.004706419073045254,100,0.004706419073045254,0.6666241884231567,0.0007028623949736357,100,0.0007028623949736357,0.7125903964042664,0.0009036802803166211,100
2020/11/21,16:45:20,0.002530987374484539,1.002041220664978,0.0025284274015575647,100,0.0025284274015575647,0.7830188870429993,0.004706419073045254,100,0.004706419073045254,1.685163140296936,0.0007028623949736357,100,0.0007028623949736357,0.7125903964042664,0.0009036802803166211,100
2020/11/21,16:45:30,0.002530987374484539,0.5803806185722351,0.0025284274015575647,100,0.0025284274015575647,0.6668517589569092,0.004706419073045254,100,0.004706419073045254,1.685163140296936,0.0007028623949736357,100,0.0007028623949736357,0.7125903964042664,0.0007560535450465977,100
2020/11/21,16:45:40,0.002530987374484539,0.8486686944961548,0.0025284274015575647,100,0.0025284274015575647,0.6668517589569092,0.004706419073045254,100,0.004706419073045254,0.6707202196121216,0.0007028623949736357,100,0.0007028623949736357,0.7125903964042664,0.0007560535450465977,100
2020/11/21,16:45:50,0.001152284792624414,1.0384501218795776,0.0025284274015575647,100,0.0025284274015575647,1.196828842163086,0.004706419073045254,100,0.004706419073045254,0.857429563999176,0.0007028623949736357,100,0.0007028623949736357,0.7125903964042664,0.0007560535450465977,100
2020/11/21,16:46:00,0.001152284792624414,1.096590518951416,0.0025284274015575647,100,0.0025284274015575647,1.007502555847168,0.003116658655926585,100,0.003116658655926585,1.9277374744415283,0.0007028623949736357,100,0.0007028623949736357,0.7125903964042664,0.0007560535450465977,100
2020/11/21,16:46:10,0.001152284792624414,1.3350688219070435,0.0019222761038690805,100,0.0019222761038690805,1.1345922946929932,0.003116658655926585,100,0.003116658655926585,1.848320484161377,0.0011448891600593925,100,0.0011448891600593925,0.5686615109443665,0.0007560535450465977,100
2020/11/21,16:46:20,0.001152284792624414,0.9119291305541992,0.0019222761038690805,100,0.0019222761038690805,1.1469941139221191,0.003116658655926585,100,0.003116658655926585,1.1636056900024414,0.0011448891600593925,100,0.0011448891600593925,0.5686615109443665,0.0007560535450465977,100
2020/11/21,16:46:30,0.001152284792624414,1.0797513723373413,0.0019222761038690805,100,0.0019222761038690805,0.9938491582870483,0.003116658655926585,100,0.003116658655926585,1.1636056900024414,0.0011448891600593925,100,0.0011448891600593925,0.5686615109443665,0.0007560535450465977,100
2020/11/21,16:46:40,0.001152284792624414,0.5480676889419556,0.0019222761038690805,100,0.0019222761038690805,1.2084341049194336,0.003116658655926585,100,0.003116658655926585,1.1636056900024414,0.0011448891600593925,100,0.0011448891600593925,0.5686615109443665,0.000958578079007566,100
2020/11/21,16:46:50,0.0011997870169579983,0.7881388664245605,0.0019222761038690805,100,0.0019222761038690805,1.1656537055969238,0.003116658655926585,100,0.003116658655926585,1.1636056900024414,0.0011448891600593925,100,0.0011448891600593925,0.5965370535850525,0.000958578079007566,100
2020/11/21,16:47:00,0.0011997870169579983,1.0561994314193726,0.0019222761038690805,100,0.0019222761038690805,0.9197798371315002,0.003756658872589469,100,0.003756658872589469,1.443612813949585,0.0011448891600593925,100,0.0011448891600593925,0.5965370535850525,0.000958578079007566,100
2020/11/21,16:47:10,0.0011997870169579983,0.47331568598747253,0.0019222761038690805,100,0.0019222761038690805,1.1977390050888062,0.003756658872589469,100,0.003756658872589469,1.517227053642273,0.0011448891600593925,100,0.0011448891600593925,0.5965370535850525,0.000958578079007566,100
2020/11/21,16:47:20,0.0011997870169579983,1.3379132747650146,0.0016739560524001718,100,0.0016739560524001718,1.1977390050888062,0.003756658872589469,100,0.003756658872589469,1.9790512323379517,0.0013348981738090515,100,0.0013348981738090515,0.5965370535850525,0.000958578079007566,100
2020/11/21,16:47:30,0.0011997870169579983,0.8659629225730896,0.0016739560524001718,100,0.0016739560524001718,1.1977390050888062,0.003756658872589469,100,0.003756658872589469,1.9294440746307373,0.0013348981738090515,100,0.0013348981738090515,0.5965370535850525,0.000958578079007566,100
2020/11/21,16:47:40,0.0011997870169579983,0.47911834716796875,0.0016739560524001718,100,0.0016739560524001718,1.1977390050888062,0.003756658872589469,100,0.003756658872589469,0.6792535185813904,0.0013348981738090515,100,0.0013348981738090515,0.5965370535850525,0.0006721424288116395,100
2020/11/21,16:47:50,0.0011997870169579983,0.9137495756149292,0.0016739560524001718,100,0.0016739560524001718,0.7458135485649109,0.003756658872589469,100,0.003756658872589469,0.9332056045532227,0.0013348981738090515,100,0.0013348981738090515,0.5965370535850525,0.0006721424288116395,100
2020/11/21,16:48:00,0.0027130318339914083,1.5747987031936646,0.0016739560524001718,100,0.0016739560524001718,1.9806441068649292,0.003756658872589469,100,0.003756658872589469,1.1063754558563232,0.0013348981738090515,100,0.0013348981738090515,0.528156578540802,0.0006721424288116395,100
2020/11/21,16:48:10,0.0027130318339914083,0.5864108204841614,0.0016739560524001718,100,0.0016739560524001718,0.6869904398918152,0.003157049883157015,100,0.003157049883157015,1.4039044380187988,0.0013348981738090515,100,0.0013348981738090515,0.528156578540802,0.0006721424288116395,100
2020/11/21,16:48:20,0.0027130318339914083,0.9848607182502747,0.0029971918556839228,100,0.0029971918556839228,1.1399399042129517,0.003157049883157015,100,0.003157049883157015,0.809415340423584,0.0015189338009804487,100,0.0015189338009804487,0.528156578540802,0.0006721424288116395,100
2020/11/21,16:48:30,0.0027130318339914083,1.007502555847168,0.0029971918556839228,100,0.0029971918556839228,1.0679185390472412,0.003157049883157015,100,0.003157049883157015,1.2732874155044556,0.0015189338009804487,100,0.0015189338009804487,0.528156578540802,0.0006721424288116395,100
2020/11/21,16:48:40,0.0027130318339914083,0.5174614787101746,0.0029971918556839228,100,0.0029971918556839228,1.5336110591888428,0.003157049883157015,100,0.003157049883157015,1.2732874155044556,0.0015189338009804487,100,0.0015189338009804487,0.5217850208282471,0.0006929068476893008,100
2020/11/21,16:48:50,0.0027130318339914083,0.6703788638114929,0.0029971918556839228,100,0.0029971918556839228,0.959033191204071,0.003157049883157015,100,0.003157049883157015,1.2732874155044556,0.0015189338009804487,100,0.0015189338009804487,0.41984012722969055,0.0006929068476893008,100
2020/11/21,16:49:00,0.0025591473095119,0.7230579853057861,0.0029971918556839228,100,0.0029971918556839228,0.6718579530715942,0.003157049883157015,100,0.003157049883157015,1.0730385780334473,0.0015189338009804487,100,0.0015189338009804487,0.4187023341655731,0.0006929068476893008,100
2020/11/21,16:49:10,0.0025591473095119,0.8645975589752197,0.0029971918556839228,100,0.0029971918556839228,1.755477786064148,0.003428978845477104,100,0.003428978845477104,1.7807365655899048,0.0015189338009804487,100,0.0015189338009804487,0.4187023341655731,0.0006929068476893008,100
2020/11/21,16:49:20,0.0025591473095119,1.4338279962539673,0.0031459564343094826,100,0.0031459564343094826,0.6828944087028503,0.003428978845477104,100,0.003428978845477104,1.7124698162078857,0.000832000223454088,100,0.000832000223454088,0.5703681707382202,0.0006929068476893008,100
2020/11/21,16:49:30,0.0025591473095119,0.8895149230957031,0.0031459564343094826,100,0.0031459564343094826,1.0778172016143799,0.003428978845477104,100,0.003428978845477104,1.7124698162078857,0.000832000223454088,100,0.000832000223454088,0.5703681707382202,0.0006929068476893008,100
2020/11/21,16:49:40,0.0025591473095119,0.9417389631271362,0.0031459564343094826,100,0.0031459564343094826,1.0778172016143799,0.003428978845477104,100,0.003428978845477104,1.051306962966919,0.000832000223454088,100,0.000832000223454088,0.5703681707382202,0.0006929068476893008,100
2020/11/21,16:49:50,0.0025591473095119,0.769137978553772,0.0031459564343094826,100,0.0031459564343094826,1.0778172016143799,0.003428978845477104,100,0.003428978845477104,1.7223684787750244,0.000832000223454088,100,0.000832000223454088,0.5763983726501465,0.000860729138366878,100
2020/11/21,16:50:00,0.002416640752926469,1.457493782043457,0.0031459564343094826,100,0.0031459564343094826,1.0778172016143799,0.003428978845477104,100,0.003428978845477104,0.8518544435501099,0.000832000223454088,100,0.000832000223454088,0.6332873106002808,0.000860729138366878,100
2020/11/21,16:50:10,0.002416640752926469,0.4807112514972687,0.0031459564343094826,100,0.0031459564343094826,1.0778172016143799,0.0016665604198351502,100,0.003428978845477104,0.8529922366142273,0.000832000223454088,100,0.000832000223454088,0.6332873106002808,0.000860729138366878,100
2020/11/21,16:50:20,0.002416640752926469,0.9161389470100403,0.0023546316660940647,100,0.0023546316660940647,0.9418526887893677,0.0016665604198351502,100,0.0016665604198351502,1.0018136501312256,0.0008459379896521568,100,0.0008459379896521568,0.40265968441963196,0.000860729138366878,100
2020/11/21,16:50:30,0.002416640752926469,0.550115704536438,0.0023546316660940647,100,0.0023546316660940647,1.0480073690414429,0.0016665604198351502,100,0.0016665604198351502,1.0168322324752808,0.0008459379896521568,100,0.0008459379896521568,0.37876632809638977,0.000860729138366878,100
2020/11/21,16:50:40,0.002416640752926469,0.550115704536438,0.0023546316660940647,100,0.0023546316660940647,0.6541086435317993,0.0016665604198351502,100,0.0016665604198351502,1.1550723314285278,0.0008459379896521568,100,0.0008459379896521568,0.5365761518478394,0.000860729138366878,100
2020/11/21,16:50:50,0.002416640752926469,1.2491666078567505,0.0023546316660940647,100,0.0023546316660940647,1.6134830713272095,0.0016665604198351502,100,0.0016665604198351502,1.1550723314285278,0.0008459379896521568,100,0.0008459379896521568,0.5365761518478394,0.0005819735233671963,100
2020/11/21,16:51:00,0.002416640752926469,1.1311789751052856,0.0023546316660940647,100,0.0023546316660940647,1.1539345979690552,0.0016665604198351502,100,0.0016665604198351502,1.821924090385437,0.0008459379896521568,100,0.0008459379896521568,0.5365761518478394,0.0005819735233671963,100
2020/11/21,16:51:10,0.001664284965954721,0.6840322017669678,0.0023546316660940647,100,0.0023546316660940647,1.1539345979690552,0.0016665604198351502,100,0.0016665604198351502,2.1689465045928955,0.0008459379896521568,100,0.0008459379896521568,0.5365761518478394,0.0005819735233671963,100
2020/11/21,16:51:20,0.001664284965954721,0.5992677211761475,0.0023546316660940647,100,0.0023546316660940647,1.1539345979690552,0.00454684579744935,100,0.00454684579744935,0.746268630027771,0.0008459379896521568,100,0.0008459379896521568,0.2591858506202698,0.0005819735233671963,100
2020/11/21,16:51:30,0.001664284965954721,1.290922999382019,0.001959253801032901,100,0.001959253801032901,1.1539345979690552,0.00454684579744935,100,0.00454684579744935,0.9924838542938232,0.0006348801543936133,100,0.0006348801543936133,0.2591858506202698,0.0005819735233671963,100
2020/11/21,16:51:40,0.001664284965954721,0.6486473083496094,0.001959253801032901,100,0.001959253801032901,1.1539345979690552,0.00454684579744935,100,0.00454684579744935,1.1997870206832886,0.0006348801543936133,100,0.0006348801543936133,0.2591858506202698,0.0005819735233671963,100
2020/11/21,16:51:50,0.001664284965954721,1.0257070064544678,0.001959253801032901,100,0.001959253801032901,1.1539345979690552,0.00454684579744935,100,0.00454684579744935,1.897358775138855,0.0006348801543936133,100,0.0006348801543936133,0.29149875044822693,0.0006778312963433564,100
2020/11/21,16:52:00,0.001664284965954721,0.9937353730201721,0.001959253801032901,100,0.001959253801032901,1.6720787286758423,0.00454684579744935,100,0.00454684579744935,1.0840749740600586,0.0006348801543936133,100,0.0006348801543936133,0.5662721395492554,0.0006778312963433564,100
2020/11/21,16:52:10,0.0013252270873636007,1.0154669284820557,0.001959253801032901,100,0.001959253801032901,1.1537070274353027,0.00454684579744935,100,0.00454684579744935,1.0840749740600586,0.0006348801543936133,100,0.0006348801543936133,0.5662721395492554,0.0006778312963433564,100
2020/11/21,16:52:20,0.0013252270873636007,1.0082989931106567,0.001959253801032901,100,0.001959253801032901,0.7895042300224304,0.004038258921355009,100,0.004038258921355009,1.708032488822937,0.0006348801543936133,100,0.0006348801543936133,0.5662721395492554,0.0006778312963433564,100
2020/11/21,16:52:30,0.0013252270873636007,1.4973160028457642,0.002137600677087903,100,0.002137600677087903,0.7895042300224304,0.004038258921355009,100,0.004038258921355009,0.7001886367797852,0.0024604450445622206,100,0.0024604450445622206,0.3888925611972809,0.0006778312963433564,100
2020/11/21,16:52:40,0.0013252270873636007,0.9281993508338928,0.002137600677087903,100,0.002137600677087903,0.7895042300224304,0.004038258921355009,100,0.004038258921355009,0.7001886367797852,0.0024604450445622206,100,0.0024604450445622206,0.3888925611972809,0.0006778312963433564,100
2020/11/21,16:52:50,0.0013252270873636007,0.860160231590271,0.002137600677087903,100,0.002137600677087903,0.9895256161689758,0.004038258921355009,100,0.004038258921355009,1.7586636543273926,0.0024604450445622206,100,0.0024604450445622206,0.3888925611972809,0.0006778312963433564,100
2020/11/21,16:53:00,0.0013252270873636007,1.8780165910720825,0.002137600677087903,100,0.002137600677087903,1.2358546257019043,0.004038258921355009,100,0.004038258921355009,1.8553746938705444,0.0024604450445622206,100,0.0024604450445622206,0.5013050436973572,0.000987022533081472,100
2020/11/21,16:53:10,0.0030031653586775064,0.9340020418167114,0.002137600677087903,100,0.002137600677087903,1.2358546257019043,0.004038258921355009,100,0.004038258921355009,1.823403239250183,0.0024604450445622206,100,0.0024604450445622206,0.31550586223602295,0.000987022533081472,100
2020/11/21,16:53:20,0.0030031653586775064,1.2688500881195068,0.002137600677087903,100,0.002137600677087903,1.2358546257019043,0.004038258921355009,100,0.004038258921355009,1.8005338907241821,0.0024604450445622206,100,0.0024604450445622206,0.31550586223602295,0.000987022533081472,100
2020/11/21,16:53:30,0.0030031653586775064,1.2637301683425903,0.003638329915702343,100,0.003638329915702343,0.5757157206535339,0.0025688183959573507,100,0.0025688183959573507,1.8005338907241821,0.001617636065930128,100,0.001617636065930128,0.5126827955245972,0.000987022533081472,100
2020/11/21,16:53:40,0.0030031653586775064,0.5420374870300293,0.003638329915702343,100,0.003638329915702343,0.5757157206535339,0.0025688183959573507,100,0.0025688183959573507,0.7427415251731873,0.001617636065930128,100,0.001617636065930128,0.5126827955245972,0.000987022533081472,100
2020/11/21,16:53:50,0.0030031653586775064,1.3098101615905762,0.003638329915702343,100,0.003638329915702343,1.2201532125473022,0.0025688183959573507,100,0.0025688183959573507,0.8915629386901855,0.001617636065930128,100,0.001617636065930128,0.5126827955245972,0.000987022533081472,100
2020/11/21,16:54:00,0.0030031653586775064,0.6242988705635071,0.003638329915702343,100,0.003638329915702343,0.9774651527404785,0.0025688183959573507,100,0.0025688183959573507,2.0883917808532715,0.001617636065930128,100,0.001617636065930128,0.5126827955245972,0.0006644623936153948,100
2020/11/21,16:54:10,0.0030031653586775064,0.6308979392051697,0.003638329915702343,100,0.003638329915702343,1.2219736576080322,0.0025688183959573507,100,0.0025688183959573507,2.078265428543091,0.001617636065930128,100,0.001617636065930128,0.5126827955245972,0.0006644623936153948,100
2020/11/21,16:54:20,0.002066205022856593,1.180672287940979,0.003638329915702343,100,0.003638329915702343,1.2219736576080322,0.0025688183959573507,100,0.0025688183959573507,0.8675557971000671,0.001617636065930128,100,0.001617636065930128,0.5118863582611084,0.0006644623936153948,100
2020/11/21,16:54:30,0.002066205022856593,1.4461159706115723,0.003638329915702343,100,0.003638329915702343,1.0888535976409912,0.002304569585248828,100,0.002304569585248828,1.3484946489334106,0.001617636065930128,100,0.001617636065930128,0.5118863582611084,0.0006644623936153948,100
2020/11/21,16:54:40,0.002066205022856593,0.5060837268829346,0.004093725699931383,100,0.004093725699931383,1.0888535976409912,0.002304569585248828,100,0.002304569585248828,1.0341265201568604,0.002425173996016383,100,0.002425173996016383,0.6974579691886902,0.0006644623936153948,100
2020/11/21,16:54:50,0.002066205022856593,0.5168926119804382,0.004093725699931383,100,0.004093725699931383,0.8825744986534119,0.002304569585248828,100,0.002304569585248828,0.9267202615737915,0.002425173996016383,100,0.002425173996016383,0.6974579691886902,0.0006644623936153948,100
2020/11/21,16:55:00,0.002066205022856593,0.9370740652084351,0.004093725699931383,100,0.004093725699931383,0.5827699303627014,0.002304569585248828,100,0.002304569585248828,1.7790298461914062,0.002425173996016383,100,0.002425173996016383,0.6974579691886902,0.000785066862590611,100
2020/11/21,16:55:10,0.002066205022856593,0.9824714064598083,0.004093725699931383,100,0.004093725699931383,1.6150760650634766,0.002304569585248828,100,0.002304569585248828,1.7790298461914062,0.002425173996016383,100,0.002425173996016383,0.6974579691886902,0.000785066862590611,100
2020/11/21,16:55:20,0.0025179029908031225,0.7533228993415833,0.004093725699931383,100,0.004093725699931383,0.7623113393783569,0.002304569585248828,100,0.002304569585248828,1.4755843877792358,0.002425173996016383,100,0.002425173996016383,0.6974579691886902,0.000785066862590611,100
2020/11/21,16:55:30,0.0025179029908031225,1.1425567865371704,0.004093725699931383,100,0.004093725699931383,0.5435165762901306,0.0053199660032987595,100,0.002304569585248828,1.4755843877792358,0.002425173996016383,100,0.002425173996016383,0.6974579691886902,0.000785066862590611,100
2020/11/21,16:55:40,0.0025179029908031225,1.121280312538147,0.002765938639640808,100,0.002765938639640808,0.5253121256828308,0.0053199660032987595,100,0.0053199660032987595,1.4755843877792358,0.0013408714439719915,100,0.0013408714439719915,0.4363378882408142,0.000785066862590611,100
2020/11/21,16:55:50,0.0025179029908031225,0.6148552894592285,0.002765938639640808,100,0.002765938639640808,1.0717869997024536,0.0053199660032987595,100,0.0053199660032987595,1.4755843877792358,0.0013408714439719915,100,0.0013408714439719915,0.3445191979408264,0.000785066862590611,100
2020/11/21,16:56:00,0.0025179029908031225,0.9474278092384338,0.002765938639640808,100,0.002765938639640808,1.0400429964065552,0.0053199660032987595,100,0.0053199660032987595,1.4755843877792358,0.0013408714439719915,100,0.0013408714439719915,0.3445191979408264,0.000785066862590611,100
2020/11/21,16:56:10,0.0025179029908031225,0.9474278092384338,0.002765938639640808,100,0.002765938639640808,1.0400429964065552,0.0053199660032987595,100,0.0053199660032987595,1.3358652591705322,0.0013408714439719915,100,0.0013408714439719915,0.6285086274147034,0.00035982232657261193,100
2020/11/21,16:56:20,0.0025179029908031225,1.0227487087249756,0.002765938639640808,100,0.002765938639640808,0.8341051340103149,0.0053199660032987595,100,0.0053199660032987595,1.3358652591705322,0.0013408714439719915,100,0.0013408714439719915,0.6285086274147034,0.00035982232657261193,100
2020/11/21,16:56:30,0.00266211642883718,0.9213727116584778,0.002765938639640808,100,0.002765938639640808,1.0207006931304932,0.0053199660032987595,100,0.0053199660032987595,1.3358652591705322,0.0013408714439719915,100,0.0013408714439719915,0.38912010192871094,0.00035982232657261193,100
2020/11/21,16:56:40,0.00266211642883718,0.6212268471717834,0.002398720709607005,100,0.002398720709607005,1.0207006931304932,0.0038803922943770885,100,0.0038803922943770885,1.3358652591705322,0.0011027914006263018,100,0.0011027914006263018,0.38912010192871094,0.00035982232657261193,100
2020/11/21,16:56:50,0.00266211642883718,0.6761815547943115,0.002398720709607005,100,0.002398720709607005,1.0207006931304932,0.0038803922943770885,100,0.0038803922943770885,1.3358652591705322,0.0011027914006263018,100,0.0011027914006263018,0.4955023527145386,0.00035982232657261193,100
2020/11/21,16:57:00,0.00266211642883718,0.5713921785354614,0.002398720709607005,100,0.002398720709607005,0.8611842393875122,0.0038803922943770885,100,0.0038803922943770885,1.4527150392532349,0.0011027914006263018,100,0.0011027914006263018,0.4206365644931793,0.00035982232657261193,100
2020/11/21,16:57:10,0.00266211642883718,0.6934757232666016,0.002398720709607005,100,0.002398720709607005,0.8611842393875122,0.0038803922943770885,100,0.0038803922943770885,1.4527150392532349,0.0011027914006263018,100,0.0011027914006263018,0.4206365644931793,0.0008635735721327364,100
2020/11/21,16:57:20,0.00266211642883718,1.3302901983261108,0.002398720709607005,100,0.002398720709607005,0.8611842393875122,0.0038803922943770885,100,0.0038803922943770885,1.4527150392532349,0.0011027914006263018,100,0.0011027914006263018,0.4206365644931793,0.0008635735721327364,100
2020/11/21,16:57:30,0.0021523917093873024,1.0024962425231934,0.002398720709607005,100,0.002398720709607005,0.8165833353996277,0.0038803922943770885,100,0.0038803922943770885,1.4527150392532349,0.0011027914006263018,100,0.0011027914006263018,0.6670793294906616,0.0008635735721327364,100
2020/11/21,16:57:40,0.0021523917093873024,0.6354490518569946,0.002398720709607005,100,0.002398720709607005,1.1667914390563965,0.0018798938253894448,100,0.0018798938253894448,1.4527150392532349,0.0011027914006263018,100,0.0011027914006263018,0.6670793294906616,0.0008635735721327364,100
2020/11/21,16:57:50,0.0021523917093873024,0.9791718125343323,0.0015195026062428951,100,0.0015195026062428951,1.1667914390563965,0.0018798938253894448,100,0.0018798938253894448,1.4527150392532349,0.0007552002207376063,100,0.0007552002207376063,0.6670793294906616,0.0008635735721327364,100
2020/11/21,16:58:00,0.0021523917093873024,0.7116801738739014,0.0015195026062428951,100,0.0015195026062428951,1.1667914390563965,0.0018798938253894448,100,0.0018798938253894448,2.2268593311309814,0.0007552002207376063,100,0.0007552002207376063,0.4410027861595154,0.0008635735721327364,100
2020/11/21,16:58:10,0.0021523917093873024,1.3041212558746338,0.0015195026062428951,100,0.0015195026062428951,1.1667914390563965,0.0018798938253894448,100,0.0018798938253894448,1.0607504844665527,0.0007552002207376063,100,0.0007552002207376063,0.8972517848014832,0.0011286758817732334,100
2020/11/21,16:58:20,0.0021523917093873024,0.7538917660713196,0.0015195026062428951,100,0.0015195026062428951,0.6047290563583374,0.0018798938253894448,100,0.0018798938253894448,1.0607504844665527,0.0007552002207376063,100,0.0007552002207376063,0.7670900225639343,0.0011286758817732334,100
2020/11/21,16:58:30,0.0016876093577593565,1.028551459312439,0.0015195026062428951,100,0.0015195026062428951,1.7152005434036255,0.0018798938253894448,100,0.0018798938253894448,1.8249961137771606,0.0007552002207376063,100,0.0007552002207376063,0.5639966130256653,0.0011286758817732334,100
2020/11/21,16:58:40,0.0016876093577593565,0.5408996939659119,0.0015195026062428951,100,0.0015195026062428951,1.0616607666015625,0.0018798938253894448,100,0.0018798938253894448,0.8034989237785339,0.0007552002207376063,100,0.0007552002207376063,0.7123628854751587,0.0011286758817732334,100
2020/11/21,16:58:50,0.0016876093577593565,1.0764518976211548,0.0024405340664088726,100,0.0024405340664088726,1.0616607666015625,0.007852375507354736,100,0.007852375507354736,2.4157304763793945,0.0008795024477876723,100,0.0008795024477876723,0.5842490792274475,0.0011286758817732334,100
2020/11/21,16:59:00,0.0016876093577593565,0.9572127461433411,0.0024405340664088726,100,0.0024405340664088726,1.5091488361358643,0.007852375507354736,100,0.007852375507354736,1.2504181861877441,0.0008795024477876723,100,0.0008795024477876723,0.5121139287948608,0.0011286758817732334,100
2020/11/21,16:59:10,0.0016876093577593565,0.6058668494224548,0.0024405340664088726,100,0.0024405340664088726,0.5638828277587891,0.007852375507354736,100,0.007852375507354736,1.2504181861877441,0.0008795024477876723,100,0.0008795024477876723,0.5997228622436523,0.0011286758817732334,100
2020/11/21,16:59:20,0.0016876093577593565,0.952092707157135,0.0024405340664088726,100,0.0024405340664088726,1.3789870738983154,0.007852375507354736,100,0.007852375507354736,1.4515773057937622,0.0008795024477876723,100,0.0008795024477876723,0.5997228622436523,0.0014515203656628728,100
2020/11/21,16:59:30,0.0016876093577593565,0.7512748837471008,0.0024405340664088726,100,0.0024405340664088726,1.3789870738983154,0.007852375507354736,100,0.007852375507354736,1.4515773057937622,0.0008795024477876723,100,0.0008795024477876723,0.5997228622436523,0.0014515203656628728,100
2020/11/21,16:59:40,0.001311289262957871,0.6241850852966309,0.0024405340664088726,100,0.0024405340664088726,0.577081024646759,0.007852375507354736,100,0.007852375507354736,1.4515773057937622,0.0008795024477876723,100,0.0008795024477876723,0.5997228622436523,0.0014515203656628728,100
2020/11/21,16:59:50,0.001311289262957871,0.9662011861801147,0.0021083028987050056,100,0.0021083028987050056,1.6246333122253418,0.001966080628335476,100,0.001966080628335476,1.9075987339019775,0.001342009287327528,100,0.001342009287327528,0.7365975379943848,0.0014515203656628728,100
2020/11/21,17:00:00,0.001311289262957871,1.1216216087341309,0.0021083028987050056,100,0.0021083028987050056,1.1022794246673584,0.001966080628335476,100,0.001966080628335476,1.2115061283111572,0.001342009287327528,100,0.001342009287327528,0.3434952199459076,0.0014515203656628728,100
2020/11/21,17:00:10,0.001311289262957871,2.8712968826293945,0.0021083028987050056,100,0.0021083028987050056,0.9838367104530334,0.001966080628335476,100,0.001966080628335476,1.9194316864013672,0.001342009287327528,100,0.001342009287327528,0.38491034507751465,0.0014515203656628728,100
2020/11/21,17:00:20,0.001311289262957871,1.019449234008789,0.0021083028987050056,100,0.0021083028987050056,1.0325336456298828,0.001966080628335476,100,0.001966080628335476,0.8452553749084473,0.001342009287327528,100,0.001342009287327528,0.36374765634536743,0.0007224890869110823,100
2020/11/21,17:00:30,0.001311289262957871,1.0457319021224976,0.0021083028987050056,100,0.0021083028987050056,1.2052483558654785,0.001966080628335476,100,0.001966080628335476,1.3776217699050903,0.001342009287327528,100,0.001342009287327528,0.6042739748954773,0.0007224890869110823,100
2020/11/21,17:00:40,0.0020423117093741894,0.45465612411499023,0.0021083028987050056,100,0.0021083028987050056,1.2052483558654785,0.001966080628335476,100,0.001966080628335476,1.18260657787323,0.001342009287327528,100,0.001342009287327528,0.6042739748954773,0.0007224890869110823,100
2020/11/21,17:00:50,0.0020423117093741894,0.49595746397972107,0.0021083028987050056,100,0.0021083028987050056,1.2052483558654785,0.005772801581770182,100,0.005772801581770182,2.3091206550598145,0.001342009287327528,100,0.001342009287327528,0.6042739748954773,0.0007224890869110823,100
2020/11/21,17:01:00,0.0020423117093741894,0.904988706111908,0.0021506850607693195,100,0.0021506850607693195,0.6386348605155945,0.005772801581770182,100,0.005772801581770182,1.1323167085647583,0.001221404760144651,100,0.001221404760144651,0.6042739748954773,0.0007224890869110823,100
2020/11/21,17:01:10,0.0020423117093741894,1.0263895988464355,0.0021506850607693195,100,0.0021506850607693195,0.9236482381820679,0.005772801581770182,100,0.005772801581770182,1.5321320295333862,0.001221404760144651,100,0.001221404760144651,0.6042739748954773,0.0007224890869110823,100
