Trend,2020112164.csv,2020/11/22,14:02:46
,TagNo,Description,Unit,Dp
1025,C50_HC_PC_ET,C50 HC800 PREVIOUS CYCLE ELAPSE,,
1026,C50_HC_PROC_UT,C50 HC800 PROCESSOR UTILISATION,,
1027,C60_HC_CC_ET,C60 HC800 CURRENT CYCLE ELAPSE TIME,,
1028,C60_HC_FREETIME,C60 HC800 FREETIME,,
1029,C60_HC_PC_ET,C60 HC800 PREVIOUS CYCLE ELAPSE TIME,,
1030,C60_HC_PROC_UT,C60 HC800 PROCESSOR UTILISATION,,
1031,C70_HC_CC_ET,C70 HC800 CURRENT CYCLE ELAPSE TIME,,
1032,C70_HC_FREETIME,C70 HC800 FREETIME,,
1033,C70_HC_PC_ET,C70 HC800 PREVIOUS CYCLE ELAPSE TIME,,
1034,C70_HC_PROC_UT,C70 HC800 PROCESSOR UTILISATION,,
1035,C80_HC_CC_ET,C80 HC800 CURRENT CYCLE ELAPSE T,,
1036,C80_HC_FREETIME,C80 HC800 FREETIME,,
1037,C80_HC_PC_ET,C80 HC800 PREVIOUS CYCLE ELAPSE,,
1038,C80_HC_PROC_UT,C80 HC800 PROCESSOR UTILISATION,,
1039,C90_HC_CC_ET,C90 HC800 CURRENT CYCLE ELAPSE TIME,,
1040,C90_HC_FREETIME,C90 HC800 FREETIME,,

Date,Time,1025,1026,1027,1028,1029,1030,1031,1032,1033,1034,1035,1036,1037,1038,1039,1040
2020/11/21,17:26:30,0.0008704002248123288,0.20923739671707153,0.0018983827903866768,100,0.0017817604821175337,0.7430828809738159,0.001081173657439649,100,0.001081173657439649,0.48958590626716614,0.0011252625845372677,100,0.001480533741414547,0.5646792650222778,0.0010043736547231674,100
2020/11/21,17:26:40,0.0010609780438244343,0.20923739671707153,0.0018983827903866768,100,0.0017817604821175337,1.254286527633667,0.0021262229420244694,100,0.0021262229420244694,0.48719659447669983,0.0011252625845372677,100,0.001480533741414547,0.7495682239532471,0.0010001069167628884,100
2020/11/21,17:26:50,0.0010609780438244343,0.20923739671707153,0.0021566583309322596,100,0.004385849926620722,1.3971915245056152,0.0021262229420244694,100,0.0021262229420244694,1.033443808555603,0.0011252625845372677,100,0.001480533741414547,0.7495682239532471,0.0010001069167628884,100
2020/11/21,17:27:00,0.0010609780438244343,0.7714135646820068,0.0021566583309322596,100,0.004385849926620722,1.1604199409484863,0.0021262229420244694,100,0.0021262229420244694,1.033443808555603,0.0011252625845372677,100,0.001480533741414547,0.2900196313858032,0.0010001069167628884,100
2020/11/21,17:27:10,0.0010609780438244343,0.7714135646820068,0.0021566583309322596,100,0.004385849926620722,1.031737208366394,0.0021262229420244694,100,0.0021262229420244694,0.7021228671073914,0.0011252625845372677,100,0.001480533741414547,0.2900196313858032,0.0010001069167628884,100
2020/11/21,17:27:20,0.0010609780438244343,0.7714135646820068,0.0021566583309322596,100,0.004385849926620722,0.7727788686752319,0.0021262229420244694,100,0.0021262229420244694,0.7021228671073914,0.0008123735897243023,100,0.0013954848982393742,0.6650313138961792,0.0010001069167628884,100
2020/11/21,17:27:30,0.0010609780438244343,0.7714135646820068,0.0021566583309322596,100,0.004385849926620722,3.959695339202881,0.0021262229420244694,100,0.0021262229420244694,0.7021228671073914,0.0008123735897243023,100,0.0013954848982393742,0.6650313138961792,0.0010001069167628884,100
2020/11/21,17:27:40,0.0008004268747754395,0.7714135646820068,0.0021566583309322596,100,0.004385849926620722,0.8053193688392639,0.0021262229420244694,100,0.0021262229420244694,0.7021228671073914,0.0008123735897243023,100,0.0013954848982393742,0.31493696570396423,0.0025361073203384876,100
2020/11/21,17:27:50,0.0008004268747754395,0.7714135646820068,0.003556694369763136,100,0.0034929788671433926,1.389340877532959,0.0009312713518738747,100,0.0009312713518738747,0.7021228671073914,0.0008123735897243023,100,0.0013954848982393742,0.3817245662212372,0.0025361073203384876,100
2020/11/21,17:28:00,0.0008004268747754395,0.8865566849708557,0.003556694369763136,100,0.0034929788671433926,1.333362102508545,0.0009312713518738747,100,0.0009312713518738747,0.7021228671073914,0.0008123735897243023,100,0.0013954848982393742,0.48298680782318115,0.0025361073203384876,100
2020/11/21,17:28:10,0.0008004268747754395,0.8865566849708557,0.003556694369763136,100,0.0034929788671433926,1.609728455543518,0.0009312713518738747,100,0.0009312713518738747,0.732160210609436,0.0008123735897243023,100,0.0013954848982393742,0.3210809826850891,0.0025361073203384876,100
2020/11/21,17:28:20,0.0008004268747754395,0.8865566849708557,0.003556694369763136,100,0.0034929788671433926,1.3814901113510132,0.0009312713518738747,100,0.0009312713518738747,0.732160210609436,0.0008123735897243023,100,0.0006621868815273046,0.34178853034973145,0.0025361073203384876,100
2020/11/21,17:28:30,0.0008004268747754395,0.8865566849708557,0.003556694369763136,100,0.0034929788671433926,1.4354208707809448,0.0009312713518738747,100,0.0009312713518738747,0.4890170395374298,0.0013121425872668624,100,0.0006621868815273046,0.34178853034973145,0.0025361073203384876,100
2020/11/21,17:28:40,0.0004494223394431174,0.8865566849708557,0.003556694369763136,100,0.0034929788671433926,0.6373832821846008,0.0009312713518738747,100,0.0009312713518738747,0.5385103821754456,0.0013121425872668624,100,0.0006621868815273046,0.615993082523346,0.0020343472715467215,100
2020/11/21,17:28:50,0.0004494223394431174,0.8865566849708557,0.0032253165263682604,100,0.0025745073799043894,1.2677123546600342,0.001501013757660985,100,0.001501013757660985,0.5385103821754456,0.0013121425872668624,100,0.0006621868815273046,0.6073459386825562,0.0020343472715467215,100
2020/11/21,17:29:00,0.0004494223394431174,0.3783112168312073,0.0032253165263682604,100,0.0025745073799043894,1.5497674942016602,0.001501013757660985,100,0.001501013757660985,0.7510473132133484,0.0013121425872668624,100,0.0006621868815273046,0.6073459386825562,0.0020343472715467215,100
2020/11/21,17:29:10,0.0004494223394431174,0.3783112168312073,0.0032253165263682604,100,0.0025745073799043894,0.8073673248291016,0.001501013757660985,100,0.001501013757660985,0.5606970191001892,0.0013121425872668624,100,0.0006621868815273046,0.6073459386825562,0.0020343472715467215,100
2020/11/21,17:29:20,0.0004494223394431174,0.3783112168312073,0.0032253165263682604,100,0.0025745073799043894,1.4762670993804932,0.001501013757660985,100,0.001501013757660985,0.40015655755996704,0.0013121425872668624,100,0.0006621868815273046,0.6073459386825562,0.0020343472715467215,100
2020/11/21,17:29:30,0.0004494223394431174,0.22459739446640015,0.0032253165263682604,100,0.0025745073799043894,1.308786153793335,0.001501013757660985,100,0.001501013757660985,0.4176783263683319,0.0012973514385521412,100,0.0007429691031575203,0.6073459386825562,0.0020343472715467215,100
2020/11/21,17:29:40,0.0005137068219482899,0.22459739446640015,0.0032253165263682604,100,0.0025745073799043894,0.7235130667686462,0.001501013757660985,100,0.001501013757660985,0.7074704170227051,0.0012973514385521412,100,0.0007429691031575203,0.6073459386825562,0.0020343472715467215,100
2020/11/21,17:29:50,0.0005137068219482899,0.22459739446640015,0.0032253165263682604,100,0.0025745073799043894,0.9649496078491211,0.0018548627849668264,100,0.0018548627849668264,0.5156410336494446,0.0012973514385521412,100,0.0007429691031575203,0.8176073431968689,0.0012512714602053165,100
2020/11/21,17:30:00,0.0005137068219482899,0.22459739446640015,0.004091734532266855,100,0.002968747401610017,0.6025672554969788,0.0018548627849668264,100,0.0018548627849668264,0.5156410336494446,0.0012973514385521412,100,0.0007429691031575203,0.29252275824546814,0.0012512714602053165,100
2020/11/21,17:30:10,0.0005137068219482899,0.2874027490615845,0.004091734532266855,100,0.002968747401610017,0.9168215990066528,0.0018548627849668264,100,0.0018548627849668264,0.4620516896247864,0.0012973514385521412,100,0.0007429691031575203,0.48958590626716614,0.0012512714602053165,100
2020/11/21,17:30:20,0.0005137068219482899,0.36010676622390747,0.004091734532266855,100,0.002968747401610017,0.8706278204917908,0.0018548627849668264,100,0.0018548627849668264,0.4620516896247864,0.0012973514385521412,100,0.0007429691031575203,0.7526401877403259,0.0012512714602053165,100
2020/11/21,17:30:30,0.0005137068219482899,0.36010676622390747,0.004091734532266855,100,0.002968747401610017,1.4210848808288574,0.0018548627849668264,100,0.0018548627849668264,0.5570561289787292,0.0017035382334142923,100,0.0013124269898980856,0.681415319442749,0.0012512714602053165,100
2020/11/21,17:30:40,0.0005137068219482899,0.20753072202205658,0.004091734532266855,100,0.002968747401610017,1.0122811794281006,0.0018548627849668264,100,0.0018548627849668264,0.5570561289787292,0.0017035382334142923,100,0.0013124269898980856,0.4856036901473999,0.0012512714602053165,100
2020/11/21,17:30:50,0.0007813691045157611,0.20753072202205658,0.004091734532266855,100,0.002968747401610017,0.6526294946670532,0.0018548627849668264,100,0.0018548627849668264,0.5570561289787292,0.0017035382334142923,100,0.0013124269898980856,0.4856036901473999,0.001421369262970984,100
2020/11/21,17:31:00,0.0007813691045157611,0.20753072202205658,0.0022419916931539774,100,0.01355122122913599,0.6526294946670532,0.0015055648982524872,100,0.0015055648982524872,0.40595921874046326,0.0017035382334142923,100,0.0013124269898980856,0.5220125913619995,0.001421369262970984,100
2020/11/21,17:31:10,0.0007813691045157611,0.3878685534000397,0.0022419916931539774,100,0.01355122122913599,1.452032446861267,0.0015055648982524872,100,0.0015055648982524872,0.7521851062774658,0.0017035382334142923,100,0.0013124269898980856,0.5220125913619995,0.001421369262970984,100
2020/11/21,17:31:20,0.0007813691045157611,0.3878685534000397,0.0022419916931539774,100,0.01355122122913599,1.4737639427185059,0.0015055648982524872,100,0.0015055648982524872,0.6066632866859436,0.0017035382334142923,100,0.0013124269898980856,0.5220125913619995,0.001421369262970984,100
2020/11/21,17:31:30,0.0007813691045157611,0.3878685534000397,0.0022419916931539774,100,0.01355122122913599,1.2208359241485596,0.0015055648982524872,100,0.0015055648982524872,0.6066632866859436,0.0014384359819814563,100,0.0008829158032312989,0.5220125913619995,0.001421369262970984,100
2020/11/21,17:31:40,0.0007813691045157611,0.3878685534000397,0.0022419916931539774,100,0.01355122122913599,0.7873424291610718,0.0015055648982524872,100,0.0015055648982524872,0.6066632866859436,0.0014384359819814563,100,0.0008829158032312989,0.5220125913619995,0.001421369262970984,100
2020/11/21,17:31:50,0.0005936357192695141,0.3878685534000397,0.0022419916931539774,100,0.01355122122913599,1.0881710052490234,0.0015055648982524872,100,0.0015055648982524872,0.43656545877456665,0.0014384359819814563,100,0.0008829158032312989,0.5220125913619995,0.0015300271334126592,100
2020/11/21,17:32:00,0.0005936357192695141,0.2808036208152771,0.00681898882612586,100,0.003564374288544059,1.3201639652252197,0.0022690140176564455,100,0.0022690140176564455,1.6973373889923096,0.0014384359819814563,100,0.0008829158032312989,0.5072214603424072,0.0015300271334126592,100
2020/11/21,17:32:10,0.0005936357192695141,0.2808036208152771,0.00681898882612586,100,0.003564374288544059,1.5020946264266968,0.0022690140176564455,100,0.0022690140176564455,0.4387272298336029,0.0014384359819814563,100,0.0008829158032312989,0.3874134421348572,0.0015300271334126592,100
2020/11/21,17:32:20,0.0005936357192695141,0.2808036208152771,0.00681898882612586,100,0.003564374288544059,1.3123133182525635,0.0022690140176564455,100,0.0022690140176564455,1.0607504844665527,0.0014384359819814563,100,0.0008829158032312989,0.3874134421348572,0.0015300271334126592,100
2020/11/21,17:32:30,0.0005936357192695141,0.2808036208152771,0.00681898882612586,100,0.003564374288544059,0.9436731338500977,0.0022690140176564455,100,0.0022690140176564455,1.0607504844665527,0.0014384359819814563,100,0.0008829158032312989,0.3874134421348572,0.0015300271334126592,100
2020/11/21,17:32:40,0.0005936357192695141,0.2808036208152771,0.00681898882612586,100,0.003564374288544059,1.0139878988265991,0.0022690140176564455,100,0.0022690140176564455,1.0607504844665527,0.0016759471036493778,100,0.0017382404766976833,0.3874134421348572,0.0015300271334126592,100
2020/11/21,17:32:50,0.0011372092412784696,0.2808036208152771,0.00681898882612586,100,0.003564374288544059,0.689152181148529,0.0022690140176564455,100,0.0022690140176564455,3.3918302059173584,0.0016759471036493778,100,0.0017382404766976833,0.3874134421348572,0.0015300271334126592,100
2020/11/21,17:33:00,0.0011372092412784696,0.3467947542667389,0.00681898882612586,100,0.003564374288544059,1.3537284135818481,0.0021697429474443197,100,0.0021697429474443197,0.9668838381767273,0.0016759471036493778,100,0.0017382404766976833,0.3874134421348572,0.001562169287353754,100
2020/11/21,17:33:10,0.0011372092412784696,0.3467947542667389,0.0037947744131088257,100,0.0032688365317881107,1.5428271293640137,0.0021697429474443197,100,0.0021697429474443197,0.9668838381767273,0.0016759471036493778,100,0.0017382404766976833,0.3874134421348572,0.001562169287353754,100
2020/11/21,17:33:20,0.0011372092412784696,0.2646471858024597,0.0037947744131088257,100,0.0032688365317881107,0.6929068565368652,0.0021697429474443197,100,0.0021697429474443197,0.7890490889549255,0.0016759471036493778,100,0.0017382404766976833,0.4172232151031494,0.001562169287353754,100
2020/11/21,17:33:30,0.0011372092412784696,0.2646471858024597,0.0037947744131088257,100,0.0032688365317881107,0.619178831577301,0.0021697429474443197,100,0.0021697429474443197,0.7890490889549255,0.0016759471036493778,100,0.0017382404766976833,0.37239477038383484,0.001562169287353754,100
2020/11/21,17:33:40,0.0011372092412784696,0.2646471858024597,0.0037947744131088257,100,0.0032688365317881107,0.7840428948402405,0.0021697429474443197,100,0.0021697429474443197,0.7890490889549255,0.0009082313627004623,100,0.0009770669275894761,0.37239477038383484,0.001562169287353754,100
2020/11/21,17:33:50,0.0011372092412784696,0.2646471858024597,0.0037947744131088257,100,0.0032688365317881107,1.2701016664505005,0.0021697429474443197,100,0.0021697429474443197,0.7890490889549255,0.0009082313627004623,100,0.0009770669275894761,0.4400925636291504,0.001562169287353754,100
2020/11/21,17:34:00,0.0008103824802674353,0.2646471858024597,0.0037947744131088257,100,0.0032688365317881107,0.8783646821975708,0.0021697429474443197,100,0.0021697429474443197,0.7890490889549255,0.0009082313627004623,100,0.0009770669275894761,0.6049566268920898,0.0021996095310896635,100
2020/11/21,17:34:10,0.0008103824802674353,0.2646471858024597,0.0029132808558642864,100,0.0027252628933638334,0.9775789380073547,0.0029152720235288143,100,0.0029152720235288143,0.8115771412849426,0.0009082313627004623,100,0.0009770669275894761,0.7804020047187805,0.0021996095310896635,100
2020/11/21,17:34:20,0.0008103824802674353,0.4689921438694,0.0029132808558642864,100,0.0027252628933638334,0.8553815484046936,0.0029152720235288143,100,0.0029152720235288143,0.8115771412849426,0.0009082313627004623,100,0.0009770669275894761,0.7804020047187805,0.0021996095310896635,100
2020/11/21,17:34:30,0.0008103824802674353,0.16440893709659576,0.0029132808558642864,100,0.0027252628933638334,1.4307559728622437,0.0029152720235288143,100,0.0029152720235288143,0.8115771412849426,0.0009082313627004623,100,0.0009770669275894761,0.380928099155426,0.0021996095310896635,100
2020/11/21,17:34:40,0.0008103824802674353,0.16440893709659576,0.0029132808558642864,100,0.0027252628933638334,0.6487610936164856,0.0029152720235288143,100,0.0029152720235288143,0.8115771412849426,0.0005782757070846856,100,0.0009454935789108276,0.380928099155426,0.0021996095310896635,100
2020/11/21,17:34:50,0.0008103824802674353,0.16440893709659576,0.0029132808558642864,100,0.0027252628933638334,1.3081034421920776,0.0029152720235288143,100,0.0029152720235288143,0.8115771412849426,0.0005782757070846856,100,0.0009454935789108276,0.24007117748260498,0.0021996095310896635,100
2020/11/21,17:35:00,0.001040213624946773,0.16440893709659576,0.0029132808558642864,100,0.0027252628933638334,1.485824465751648,0.0029152720235288143,100,0.0029152720235288143,0.7923486828804016,0.0005782757070846856,100,0.0009454935789108276,0.40220457315444946,0.00230855168774724,100
2020/11/21,17:35:10,0.001040213624946773,0.14859381318092346,0.0029132808558642864,100,0.0027252628933638334,1.3885444402694702,0.002624853979796171,100,0.002624853979796171,0.6530846357345581,0.0005782757070846856,100,0.0009454935789108276,0.49971213936805725,0.00230855168774724,100
2020/11/21,17:35:20,0.001040213624946773,0.14859381318092346,0.0016267382306978106,100,0.0025588630232959986,1.4777462482452393,0.002624853979796171,100,0.002624853979796171,0.6530846357345581,0.0005782757070846856,100,0.0009454935789108276,0.8257993459701538,0.00230855168774724,100
2020/11/21,17:35:30,0.001040213624946773,0.14859381318092346,0.0016267382306978106,100,0.0025588630232959986,1.480249285697937,0.002624853979796171,100,0.002624853979796171,0.4406614601612091,0.0005782757070846856,100,0.0009454935789108276,0.8257993459701538,0.00230855168774724,100
2020/11/21,17:35:40,0.001040213624946773,0.14859381318092346,0.0016267382306978106,100,0.0025588630232959986,1.4285942316055298,0.002624853979796171,100,0.002624853979796171,0.5548943877220154,0.0005782757070846856,100,0.0009454935789108276,0.8257993459701538,0.00230855168774724,100
2020/11/21,17:35:50,0.001040213624946773,0.14859381318092346,0.0016267382306978106,100,0.0025588630232959986,1.228231430053711,0.002624853979796171,100,0.002624853979796171,0.41688188910484314,0.0008123735897243023,100,0.0006968890666030347,0.8257993459701538,0.00230855168774724,100
2020/11/21,17:36:00,0.0005961957504041493,0.14859381318092346,0.0016267382306978106,100,0.0025588630232959986,0.7748268842697144,0.002624853979796171,100,0.002624853979796171,0.5599005818367004,0.0008123735897243023,100,0.0006968890666030347,0.8257993459701538,0.00230855168774724,100
2020/11/21,17:36:10,0.0005961957504041493,0.1531449258327484,0.0016267382306978106,100,0.0025588630232959986,1.970859169960022,0.0022436983417719603,100,0.0022436983417719603,1.6074528694152832,0.0008123735897243023,100,0.0006968890666030347,0.5733264088630676,0.006818704307079315,100
2020/11/21,17:36:20,0.0005961957504041493,0.1531449258327484,0.0025193251203745604,100,0.002051698276773095,1.1440359354019165,0.0022436983417719603,100,0.0022436983417719603,0.3975396752357483,0.0008123735897243023,100,0.0006968890666030347,0.5951717495918274,0.006818704307079315,100
2020/11/21,17:36:30,0.0005961957504041493,0.21947740018367767,0.0025193251203745604,100,0.002051698276773095,1.1440359354019165,0.0022436983417719603,100,0.0022436983417719603,0.3975396752357483,0.0008123735897243023,100,0.0006968890666030347,0.5951717495918274,0.006818704307079315,100
2020/11/21,17:36:40,0.0005961957504041493,0.28342053294181824,0.0025193251203745604,100,0.002051698276773095,0.60541170835495,0.0022436983417719603,100,0.0022436983417719603,0.5503432750701904,0.0008123735897243023,100,0.0006968890666030347,0.832284688949585,0.006818704307079315,100
2020/11/21,17:36:50,0.0005961957504041493,0.28342053294181824,0.0025193251203745604,100,0.002051698276773095,1.5617141723632812,0.0022436983417719603,100,0.0022436983417719603,1.6459097862243652,0.0012000714195892215,100,0.0005825423868373036,0.832284688949585,0.006818704307079315,100
2020/11/21,17:37:00,0.0005961957504041493,0.28342053294181824,0.0025193251203745604,100,0.002051698276773095,1.0014722347259521,0.0022436983417719603,100,0.0022436983417719603,0.37296366691589355,0.0012000714195892215,100,0.0005825423868373036,0.832284688949585,0.006818704307079315,100
2020/11/21,17:37:10,0.0005785601679235697,0.28342053294181824,0.0025193251203745604,100,0.002051698276773095,1.1310652494430542,0.0022436983417719603,100,0.0022436983417719603,0.37296366691589355,0.0012000714195892215,100,0.0005825423868373036,0.832284688949585,0.0022013161797076464,100
2020/11/21,17:37:20,0.0005785601679235697,0.3698916733264923,0.0029971918556839228,100,0.003549014450982213,1.3626030683517456,0.001762133790180087,100,0.001762133790180087,0.6120108366012573,0.0012000714195892215,100,0.0005825423868373036,0.4760463535785675,0.0022013161797076464,100
2020/11/21,17:37:30,0.0005785601679235697,0.3698916733264923,0.0029971918556839228,100,0.003549014450982213,1.345422625541687,0.001762133790180087,100,0.001762133790180087,0.7155486345291138,0.0012000714195892215,100,0.0005825423868373036,0.4760463535785675,0.0022013161797076464,100
2020/11/21,17:37:40,0.0005785601679235697,0.3698916733264923,0.0029971918556839228,100,0.003549014450982213,0.9183006882667542,0.001762133790180087,100,0.001762133790180087,0.7155486345291138,0.0012000714195892215,100,0.0005825423868373036,0.6256641745567322,0.0022013161797076464,100
2020/11/21,17:37:50,0.0005785601679235697,0.3698916733264923,0.0029971918556839228,100,0.003549014450982213,1.474901795387268,0.001762133790180087,100,0.001762133790180087,0.8267095685005188,0.001272604800760746,100,0.0007751113153062761,0.6256641745567322,0.0022013161797076464,100
2020/11/21,17:38:00,0.0005785601679235697,0.3698916733264923,0.0029971918556839228,100,0.003549014450982213,1.8171453475952148,0.001762133790180087,100,0.001762133790180087,0.8438900113105774,0.001272604800760746,100,0.0007751113153062761,0.6256641745567322,0.0022013161797076464,100
2020/11/21,17:38:10,0.000672995753120631,0.3698916733264923,0.0029971918556839228,100,0.003549014450982213,0.6133762001991272,0.001762133790180087,100,0.001762133790180087,0.8438900113105774,0.001272604800760746,100,0.0007751113153062761,0.6257779598236084,0.0012982047628611326,100
2020/11/21,17:38:20,0.000672995753120631,0.3698916733264923,0.0029971918556839228,100,0.003549014450982213,1.4201745986938477,0.0011252625845372677,100,0.0011252625845372677,0.8438900113105774,0.001272604800760746,100,0.0007751113153062761,0.6257779598236084,0.0012982047628611326,100
2020/11/21,17:38:30,0.000672995753120631,0.32984188199043274,0.0027679295744746923,100,0.003167005255818367,1.396622657775879,0.0011252625845372677,100,0.0011252625845372677,1.0135327577590942,0.001272604800760746,100,0.0007751113153062761,0.6257779598236084,0.0012982047628611326,100
2020/11/21,17:38:40,0.000672995753120631,0.32984188199043274,0.0027679295744746923,100,0.003167005255818367,1.3075345754623413,0.0011252625845372677,100,0.0011252625845372677,1.0135327577590942,0.001272604800760746,100,0.0007751113153062761,0.6257779598236084,0.0012982047628611326,100
2020/11/21,17:38:50,0.000672995753120631,0.32984188199043274,0.0027679295744746923,100,0.003167005255818367,2.155748128890991,0.0011252625845372677,100,0.0011252625845372677,1.0135327577590942,0.001272604800760746,100,0.0007751113153062761,0.6257779598236084,0.0012982047628611326,100
2020/11/21,17:39:00,0.000672995753120631,0.32984188199043274,0.0027679295744746923,100,0.003167005255818367,1.3843345642089844,0.0011252625845372677,100,0.0011252625845372677,1.0135327577590942,0.0013391647953540087,100,0.000819769105874002,0.6257779598236084,0.0012982047628611326,100
2020/11/21,17:39:10,0.0005438579246401787,0.32984188199043274,0.0027679295744746923,100,0.003167005255818367,1.2942225933074951,0.0011252625845372677,100,0.0011252625845372677,1.0135327577590942,0.0013391647953540087,100,0.000819769105874002,0.5965370535850525,0.0012982047628611326,100
2020/11/21,17:39:20,0.0005438579246401787,0.33416542410850525,0.0027679295744746923,100,0.003167005255818367,0.5943752527236938,0.0017464894335716963,100,0.0017464894335716963,0.36192721128463745,0.0013391647953540087,100,0.000819769105874002,0.5965370535850525,0.0016483559738844633,100
2020/11/21,17:39:30,0.0005438579246401787,0.33416542410850525,0.00465152133256197,100,0.004220872186124325,1.4383790493011475,0.0017464894335716963,100,0.0017464894335716963,0.36192721128463745,0.0013391647953540087,100,0.000819769105874002,0.5965370535850525,0.0016483559738844633,100
2020/11/21,17:39:40,0.0005438579246401787,0.33416542410850525,0.00465152133256197,100,0.004220872186124325,0.6136037111282349,0.0017464894335716963,100,0.0017464894335716963,0.36044809222221375,0.0013391647953540087,100,0.000819769105874002,0.5965370535850525,0.0016483559738844633,100
2020/11/21,17:39:50,0.0005438579246401787,0.33416542410850525,0.00465152133256197,100,0.004220872186124325,1.4199470281600952,0.0017464894335716963,100,0.0017464894335716963,0.36044809222221375,0.0013391647953540087,100,0.000819769105874002,0.5965370535850525,0.0016483559738844633,100
2020/11/21,17:40:00,0.0005438579246401787,0.33416542410850525,0.00465152133256197,100,0.004220872186124325,1.152341604232788,0.0017464894335716963,100,0.0017464894335716963,0.7606046795845032,0.0012987736845389009,100,0.0014190936926752329,0.5965370535850525,0.0016483559738844633,100
2020/11/21,17:40:10,0.0005438579246401787,0.2975289821624756,0.00465152133256197,100,0.004220872186124325,0.9439007043838501,0.0017464894335716963,100,0.0017464894335716963,0.7661798000335693,0.0012987736845389009,100,0.0014190936926752329,0.5965370535850525,0.0016483559738844633,100
2020/11/21,17:40:20,0.0005683201598003507,0.3544178903102875,0.00465152133256197,100,0.004220872186124325,1.3095825910568237,0.0017464894335716963,100,0.0017464894335716963,0.8296678066253662,0.0012987736845389009,100,0.0014190936926752329,0.5193957090377808,0.002082418417558074,100
2020/11/21,17:40:30,0.0005683201598003507,0.3544178903102875,0.001533724833279848,100,0.003832321148365736,0.6042739748954773,0.001664000446908176,100,0.001664000446908176,0.8296678066253662,0.0012987736845389009,100,0.0014190936926752329,0.4636445641517639,0.002082418417558074,100
2020/11/21,17:40:40,0.0005683201598003507,0.3544178903102875,0.001533724833279848,100,0.003832321148365736,0.5906206369400024,0.001664000446908176,100,0.001664000446908176,0.8296678066253662,0.0012987736845389009,100,0.0014190936926752329,0.4636445641517639,0.002082418417558074,100
2020/11/21,17:40:50,0.0005683201598003507,0.3544178903102875,0.001533724833279848,100,0.003832321148365736,1.238812804222107,0.001664000446908176,100,0.001664000446908176,0.4109654426574707,0.0012987736845389009,100,0.0014190936926752329,0.4636445641517639,0.002082418417558074,100
2020/11/21,17:41:00,0.0005683201598003507,0.3544178903102875,0.001533724833279848,100,0.003832321148365736,1.2705568075180054,0.001664000446908176,100,0.001664000446908176,0.4784356951713562,0.0017524627037346363,100,0.0012700448278337717,0.48241791129112244,0.002082418417558074,100
2020/11/21,17:41:10,0.0005683201598003507,0.3444054424762726,0.001533724833279848,100,0.003832321148365736,1.3150439262390137,0.001664000446908176,100,0.001664000446908176,0.4784356951713562,0.0017524627037346363,100,0.0012700448278337717,0.48241791129112244,0.002082418417558074,100
2020/11/21,17:41:20,0.0007611735491082072,0.3444054424762726,0.001533724833279848,100,0.003832321148365736,1.5390723943710327,0.001664000446908176,100,0.001664000446908176,0.4784356951713562,0.0017524627037346363,100,0.0012700448278337717,0.48241791129112244,0.001872213906608522,100
2020/11/21,17:41:30,0.0007611735491082072,0.3444054424762726,0.001533724833279848,100,0.003832321148365736,1.2092305421829224,0.0033760720398277044,100,0.0033760720398277044,1.350428819656372,0.0017524627037346363,100,0.0012700448278337717,0.48241791129112244,0.001872213906608522,100
2020/11/21,17:41:40,0.0007611735491082072,0.3444054424762726,0.001656036009080708,100,0.002000782871618867,0.7203273177146912,0.0033760720398277044,100,0.0033760720398277044,1.350428819656372,0.0017524627037346363,100,0.0012700448278337717,0.48241791129112244,0.001872213906608522,100
2020/11/21,17:41:50,0.0007611735491082072,0.3444054424762726,0.001656036009080708,100,0.002000782871618867,0.7102010846138,0.0033760720398277044,100,0.0033760720398277044,0.33177608251571655,0.0017524627037346363,100,0.0012700448278337717,0.48241791129112244,0.001872213906608522,100
2020/11/21,17:42:00,0.0007611735491082072,0.3444054424762726,0.001656036009080708,100,0.002000782871618867,1.1270829439163208,0.0033760720398277044,100,0.0033760720398277044,1.5072146654129028,0.0017524627037346363,100,0.0013730137143284082,0.4821903705596924,0.001872213906608522,100
2020/11/21,17:42:10,0.0007611735491082072,0.4440747797489166,0.001656036009080708,100,0.002000782871618867,1.1270829439163208,0.0033760720398277044,100,0.0033760720398277044,0.38491034507751465,0.0018016715766862035,100,0.0013730137143284082,0.4415716826915741,0.001872213906608522,100
2020/11/21,17:42:20,0.0005441423854790628,0.4440747797489166,0.001656036009080708,100,0.002000782871618867,1.2045656442642212,0.0033760720398277044,100,0.0033760720398277044,1.4054973125457764,0.0018016715766862035,100,0.0013730137143284082,0.4415716826915741,0.001872213906608522,100
2020/11/21,17:42:30,0.0005441423854790628,0.19478760659694672,0.001656036009080708,100,0.002000782871618867,1.248825192451477,0.0013630581088364124,100,0.0013630581088364124,1.4054973125457764,0.0018016715766862035,100,0.0013730137143284082,0.4415716826915741,0.00245077395811677,100
2020/11/21,17:42:40,0.0005441423854790628,0.3148232102394104,0.0037390233483165503,100,0.0029158408287912607,1.3515665531158447,0.0013630581088364124,100,0.0013630581088364124,0.7854081988334656,0.0018016715766862035,100,0.0013730137143284082,0.4415716826915741,0.00245077395811677,100
